Subject,Level,TrialNo,Pred,Early.Late,Right.Wrong,Length,SoundFile,QuLength,CharacterLength,QuOnset,QuOffset,Response Onset,RT.s,QuLength.ms,CharacterLength.ms,QuOnset.ms,QuOffset.ms,ResponseOnset.ms,RT.ms,Response,Accuracy,Comments
2,Beach,13,Unpred,late,right,Long,curiousgeorge_late_p,3.273859123,1.233369085,3.721844833,6.995703956,8.880006764,1.884302808,3273.859123,1233.369085,3721.844833,6995.703956,8880.006764,1884.302808,y,1,
2,Beach,14,Unpred,early,wrong,Short,boots_early_t,2.359140056,0.768914113,4.44042384,6.799563896,7.783380058,0.983816162,2359.140056,768.9141129,4440.42384,6799.563896,7783.380058,983.8161621,y,0,
2,Beach,15,Unpred,late,right,Short,po_late_p,2.413269145,0.387462524,4.700348266,7.11361741,11.08875481,3.975137395,2413.269145,387.4625238,4700.348266,7113.61741,11088.75481,3975.137395,other,0,Boots hiding the tiger
2,Beach,16,Unpred,early,right,Short,jake_early_t,2.516715309,0.736252957,3.819673613,6.336388922,6.656881092,0.32049217,2516.715309,736.2529575,3819.673613,6336.388922,6656.881092,320.4921702,y,1,
2,Beach,17,Unpred,early,wrong,Long,firemansam_early_p,3.078328358,0.792289834,3.751108363,6.829436721,8.962537786,2.133101064,3078.328358,792.2898343,3751.108363,6829.436721,8962.537786,2133.101064,other,0,he's hiding tiger
2,Beach,18,Unpred,late,wrong,Short,belle_late_p,2.111682671,0.412969374,3.761698524,5.873381194,7.98524477,2.111863576,2111.682671,412.9693737,3761.698524,5873.381194,7985.24477,2111.863576,n,1,response - no he's hiding tiger
2,Beach,19,Unpred,late,right,Long,firemansam_late_t,2.959190693,0.868586916,3.766582903,6.725773597,7.895065014,1.169291417,2959.190693,868.5869156,3766.582903,6725.773597,7895.065014,1169.291417,y,1,
2,Beach,20,Unpred,early,right,Long,mummypig_early_p,2.837789413,0.797980276,3.727569601,6.565359014,6.88042524,0.315066226,2837.789413,797.9802763,3727.569601,6565.359014,6880.42524,315.066226,n,0,reponse - no mickey mouse hiding tiger
2,Beach,21,Unpred,late,right,Short,skye_late_t,2.39592187,0.56971903,3.711139587,6.107061457,7.082371133,0.975309676,2395.92187,569.71903,3711.139587,6107.061457,7082.371133,975.3096761,y,1,
2,Beach,22,Unpred,early,wrong,Short,po_early_t,2.423004532,0.675116934,3.671705283,6.094709815,8.333888054,2.239178239,2423.004532,675.1169339,3671.705283,6094.709815,8333.888054,2239.178239,y,0,
2,Beach,23,Unpred,early,wrong,Short,skye_early_p,2.810606874,0.867887352,3.74923385,6.559840724,7.541561625,0.981720902,2810.606874,867.8873519,3749.23385,6559.840724,7541.561625,981.7209016,n,1,response - no he's hiding tiger
2,Beach,24,Unpred,late,wrong,Short,jake_late_p,2.481745229,0.575741449,3.698241654,6.179986883,8.344695333,2.16470845,2481.745229,575.7414486,3698.241654,6179.986883,8344.695333,2164.70845,n,1,response - no he's hiding tiger
2,Cave,3,Unpred,early,right,Long,captainbarnacles early p,3.042028443,0.709611359,3.775278533,6.817306975,7.65237677,0.835069794,3042.028443,709.6113592,3775.278533,6817.306975,7652.37677,835.0697942,n,0,
2,Cave,4,Unpred,early,wrong,Short,dipsy early p,2.405399948,0.774816653,3.672932567,6.078332516,6.831913126,0.753580611,2405.399948,774.8166533,3672.932567,6078.332516,6831.913126,753.5806108,n,1,response - no he's hiding tiger
2,Cave,7,Unpred,early,wrong,Long,lighteningmcqueen early p,3.446309296,0.750863129,3.704694018,7.151003314,8.037863508,0.886860194,3446.309296,750.8631287,3704.694018,7151.003314,8037.863508,886.8601936,n,1,note - background npise at end of question
2,Cave,9,Unpred,late,right,Short,dipsy late t,2.378185647,0.511162408,3.710084311,6.088269958,6.575139961,0.486870003,2378.185647,511.1624077,3710.084311,6088.269958,6575.139961,486.8700031,y,1,
2,Jungle,1,Unpred,early,wrong,Long,thegruffalo early p,2.500834713,0.7442039,3.698553607,6.19938832,7.573249376,1.373861056,2500.834713,744.2038999,3698.553607,6199.38832,7573.249376,1373.861056,other,0,he's hiding tiger
2,Jungle,2,Unpred,early,right,Long,thewiseoldelf early p,3.370351281,0.759668276,3.778750862,7.149102143,7.683486507,0.534384364,3370.351281,759.6682758,3778.750862,7149.102143,7683.486507,534.384364,n,0,response - no the wise old elf hiding tiger
2,Jungle,4,Unpred,late,right,Long,docmcstuffins late p,3.020380602,1.171933534,3.711824281,6.732204883,7.15211995,0.419915067,3020.380602,1171.933534,3711.824281,6732.204883,7152.11995,419.9150673,n,0,"response - no he's hiding parrot, gruffalo hiding tiger"
2,Jungle,6,Unpred,late,right,Short,noddy late p,2.447937989,0.558594577,3.664879519,6.112817508,7.263297685,1.150480177,2447.937989,558.5945767,3664.879519,6112.817508,7263.297685,1150.480177,y,1,
2,Jungle,7,Unpred,late,wrong,Long,cinderella late t,2.519177849,0.784150031,5.718966771,8.23814462,9.343655895,1.105511275,2519.177849,784.1500314,5718.966771,8238.14462,9343.655895,1105.511275,n,1,response - no gruffalo hiding tiger too
2,Jungle,8,Unpred,late,right,Long,tinkywinky late t,2.499781606,0.761860899,3.663840158,6.163621765,6.864361992,0.700740227,2499.781606,761.8608987,3663.840158,6163.621765,6864.361992,700.7402268,y,1,
