Subject,Level,TrialNo,Pred,Early.Late,Right.Wrong,Length,SoundFile,QuLength,CharacterLength,QuOnset,QuOffset,Response Onset,RT.s,QuLength.ms,CharacterLength.ms,QuOnset.ms,QuOffset.ms,ResponseOnset.ms,RT.ms,Response,Accuracy,Comments
1,Beach,1,Pred,early,right,Short,chase_early_t,2.35973171,0.738282886,3.730147447,6.089879157,6.538328641,0.448449484,2359.73171,738.282886,3730.147447,6089.879157,6538.328641,448.4494842,y,1,NA
1,Beach,2,Pred,early,right,Long,daddypig_early_t,2.602410735,0.698486347,3.690650439,6.293061174,6.655677595,0.362616421,2602.410735,698.4863472,3690.650439,6293.061174,6655.677595,362.6164207,y,1,NA
1,Beach,3,Pred,late,wrong,Long,mummypig_late_t,2.700804835,0.764833531,3.665147943,6.365952778,6.768371726,0.402418948,2700.804835,764.8335309,3665.147943,6365.952778,6768.371726,402.4189482,n,1,NA
1,Beach,4,Pred,late,right,Long,mickeymouse_late_t,2.707895166,0.939343407,3.716843509,6.424738675,6.756542084,0.331803409,2707.895166,939.3434073,3716.843509,6424.738675,6756.542084,331.8034091,y,1,NA
1,Beach,5,Pred,late,wrong,Long,daddypig_late_t,2.642951696,0.676462608,3.743011726,6.385963421,6.930552002,0.54458858,2642.951696,676.4626076,3743.011726,6385.963421,6930.552002,544.5885803,n,1,NA
1,Beach,6,Pred,early,right,Short,belle_early_t,2.389039529,0.772137704,3.795935903,6.184975432,6.493754461,0.308779029,2389.039529,772.1377038,3795.935903,6184.975432,6493.754461,308.7790286,y,1,NA
1,Beach,7,Pred,early,wrong,Long,mickeymouse_early_t,2.985494347,0.667891749,3.658000323,6.64349467,7.039172381,0.395677711,2985.494347,667.8917485,3658.000323,6643.49467,7039.172381,395.677711,n,1,NA
1,Beach,8,Pred,late,wrong,Long,scoobydoo_late_t,2.680701489,0.8352203,3.678121272,6.358822761,6.70764082,0.348818059,2680.701489,835.2203002,3678.121272,6358.822761,6707.64082,348.818059,n,1,NA
1,Beach,9,Pred,early,wrong,Long,curiousgeorge_early_t,3.359510559,0.709678714,3.821360778,7.180871337,7.568158989,0.387287652,3359.510559,709.6787139,3821.360778,7180.871337,7568.158989,387.2876518,n,1,NA
1,Beach,10,Pred,early,right,Long,scoobydoo_early_t,2.759690809,0.708408199,3.636933993,6.396624803,6.901445985,0.504821182,2759.690809,708.4081986,3636.933993,6396.624803,6901.445985,504.8211823,y,1,NA
1,Beach,11,Pred,late,right,Short,boots_late_t,2.395403726,0.594802119,4.657169799,7.052573525,8.088238325,1.0356648,2395.403726,594.8021188,4657.169799,7052.573525,8088.238325,1035.6648,y,1,NA
1,Beach,12,Pred,late,wrong,Short,chase_late_t,2.493944149,0.723666748,3.773236294,6.267180443,6.498723684,0.231543241,2493.944149,723.6667477,3773.236294,6267.180443,6498.723684,231.543241,n,1,NA
1,Beach,13,Pred,late,right,Long,curiousgeorge_late_t,3.080433277,1.163399483,3.703150427,6.783583704,7.136532459,0.352948755,3080.433277,1163.399483,3703.150427,6783.583704,7136.532459,352.9487548,y,1,NA
1,Beach,14,Pred,early,wrong,Short,boots_early_t,2.359140056,0.768914113,4.418051144,6.7771912,7.36048046,0.58328926,2359.140056,768.9141129,4418.051144,6777.1912,7360.48046,583.2892602,n,1,NA
1,Beach,15,Pred,late,right,Short,po_late_t,2.21460022,0.396681957,3.668503298,5.883103518,6.480215403,0.597111885,2214.60022,396.6819571,3668.503298,5883.103518,6480.215403,597.1118852,y,1,NA
1,Beach,16,Pred,early,right,Short,jake_early_t,2.516715309,0.736252957,3.723528803,6.240244112,7.552542606,1.312298494,2516.715309,736.2529575,3723.528803,6240.244112,7552.542606,1312.298494,y,1,Disfluent Response - eh yes
1,Beach,17,Pred,early,wrong,Long,firemansam_early_t,3.094348969,0.643209759,3.728232001,6.82258097,7.342059996,0.519479026,3094.348969,643.209759,3728.232001,6822.58097,7342.059996,519.479026,n,1,NA
1,Beach,18,Pred,late,wrong,Short,belle_late_t,2.317987846,0.424385048,3.679013314,5.99700116,6.383021924,0.386020764,2317.987846,424.3850482,3679.013314,5997.00116,6383.021924,386.020764,n,1,NA
1,Beach,19,Pred,late,right,Long,firemansam_late_t,2.959190693,0.868586916,3.701510739,6.660701433,7.026392286,0.365690853,2959.190693,868.5869156,3701.510739,6660.701433,7026.392286,365.6908535,y,1,NA
1,Beach,20,Pred,early,right,Long,mummypig_early_t,2.738123096,0.644304223,3.723362845,6.461485941,6.88118299,0.419697049,2738.123096,644.3042228,3723.362845,6461.485941,6881.18299,419.6970495,y,1,NA
1,Beach,21,Pred,late,right,Short,skye_late_t,2.39592187,0.56971903,3.712373372,6.108295242,7.042527419,0.934232177,2395.92187,569.71903,3712.373372,6108.295242,7042.527419,934.232177,y,1,NA
1,Beach,22,Pred,early,wrong,Short,po_early_t,2.423004532,0.675116934,3.645981458,6.06898599,6.365093929,0.296107938,2423.004532,675.1169339,3645.981458,6068.98599,6365.093929,296.1079385,n,1,NA
1,Beach,23,Pred,early,wrong,Short,skye_early_t,2.655690941,0.708612807,3.714203352,6.369894294,6.763939652,0.394045358,2655.690941,708.612807,3714.203352,6369.894294,6763.939652,394.045358,n,1,NA
1,Beach,24,Pred,late,wrong,Short,jake_late_t,2.339456653,0.532662028,3.684263307,6.02371996,6.384971037,0.361251077,2339.456653,532.6620279,3684.263307,6023.71996,6384.971037,361.2510772,n,1,NA
1,Boat,1,Pred,late,wrong,Short,ben late t,2.23509274,0.409267869,3.77541579,6.010508529,7.629394138,1.618885609,2235.09274,409.2678689,3775.41579,6010.508529,7629.394138,1618.885609,n,1,NA
1,Boat,2,Pred,early,right,Short,mike early t ,2.35647823,0.682778888,3.674785994,6.031264224,6.584258081,0.552993857,2356.47823,682.7788879,3674.785994,6031.264224,6584.258081,552.9938571,y,1,NA
1,Boat,3,Pred,early,wrong,Long,postmanpat early_t,2.795583226,0.959352493,3.741741233,6.537324459,6.701586224,0.164261765,2795.583226,959.3524932,3741.741233,6537.324459,6701.586224,164.261765,n,1,NA
1,Boat,4,Pred,late,wrong,Short,tom late_t,2.347614517,0.425129558,3.69778092,6.045395437,6.34821579,0.302820353,2347.614517,425.1295579,3697.78092,6045.395437,6348.21579,302.8203526,n,1,NA
1,Boat,5,Pred,early,right,Long,suzysheep early_t,2.654352107,0.613470761,3.706528497,6.360880604,6.714708789,0.353828186,2654.352107,613.470761,3706.528497,6360.880604,6714.708789,353.8281857,y,1,NA
1,Boat,6,Pred,late,right,Short,george late t,2.556251172,0.672387998,3.692571103,6.248822275,6.93203375,0.683211475,2556.251172,672.387998,3692.571103,6248.822275,6932.03375,683.2114746,y,1,NA
1,Boat,7,Pred,late,wrong,Long,peppapig late t,2.451394528,0.702174755,3.711197641,6.162592169,6.690103601,0.527511432,2451.394528,702.1747548,3711.197641,6162.592169,6690.103601,527.5114321,n,1,NA
1,Boat,8,Pred,early,wrong,Long,bobthebuilder early t,2.771003899,0.703840225,3.705330156,6.476334054,6.670787876,0.194453822,2771.003899,703.8402254,3705.330156,6476.334054,6670.787876,194.4538222,n,1,NA
1,Boat,9,Pred,late,right,Long,bobthebuilder late_t,2.848867466,0.901207566,5.019877903,7.868745369,8.056578306,0.187832937,2848.867466,901.2075663,5019.877903,7868.745369,8056.578306,187.8329368,y,1,NA
1,Boat,10,Pred,early,wrong,Short,george early_t,2.294703376,0.63729721,3.710306249,6.005009624,6.149811778,0.144802154,2294.703376,637.2972098,3710.306249,6005.009624,6149.811778,144.8021537,n,1,NA
1,Boat,11,Pred,early,right,Long,peppapig early_t,2.736596685,0.656570193,3.678791258,6.415387944,6.583111405,0.167723461,2736.596685,656.5701928,3678.791258,6415.387944,6583.111405,167.7234607,y,1,NA
1,Boat,12,Pred,early,wrong,Long,winniethepooh early_t,2.63895471,0.650165007,3.661818482,6.300773192,7.13240723,0.831634038,2638.95471,650.165007,3661.818482,6300.773192,7132.40723,831.6340377,n,1,NA
1,Boat,13,Pred,late,wrong,Short,mike late_t,2.428055177,0.604764456,3.667070163,6.095125339,6.508645756,0.413520417,2428.055177,604.7644558,3667.070163,6095.125339,6508.645756,413.520417,n,1,NA
1,Boat,14,Pred,late,right,Short,buzz late_t,2.387394418,0.533221727,3.746158742,6.13355316,6.338587174,0.205034014,2387.394418,533.2217272,3746.158742,6133.55316,6338.587174,205.0340138,y,1,NA
1,Boat,15,Pred,late,wrong,Long,nannyplum late t,2.659222106,0.864297731,3.667714335,6.326936441,6.582011058,0.255074617,2659.222106,864.2977311,3667.714335,6326.936441,6582.011058,255.0746166,n,1,NA
1,Boat,16,Pred,late,right,Long,postmanpat ;ate t,2.784457226,0.589854269,3.689557104,6.47401433,6.861876928,0.387862598,2784.457226,589.8542686,3689.557104,6474.01433,6861.876928,387.8625984,y,1,NA
1,Boat,17,Pred,early,wrong,Short,spot early t,2.437989794,0.639548567,3.716737502,6.154727296,6.430665273,0.275937978,2437.989794,639.5485665,3716.737502,6154.727296,6430.665273,275.9379775,n,1,NA
1,Boat,18,Pred,early,right,Long,nannyplum early t,2.815834329,0.64123263,3.688266072,6.504100401,6.706363715,0.202263314,2815.834329,641.2326296,3688.266072,6504.100401,6706.363715,202.2633141,y,1,NA
1,Boat,19,Pred,early,right,Short,tom early t,2.175063169,0.631699173,3.718804012,5.893867181,6.284240476,0.390373294,2175.063169,631.6991729,3718.804012,5893.867181,6284.240476,390.3732942,y,1,NA
1,Boat,20,Pred,late,wrong,Long,suzysheep late t,2.684957447,0.863364499,3.67787209,6.362829536,6.711767282,0.348937745,2684.957447,863.364499,3677.87209,6362.829536,6711.767282,348.9377452,n,1,NA
1,Boat,21,Pred,early,right,Short,ben early_t,2.16480305,0.620942143,3.671167791,5.835970841,6.055061883,0.219091042,2164.80305,620.9421432,3671.167791,5835.970841,6055.061883,219.0910419,y,1,NA
1,Boat,22,Pred,late,right,Long,winniethepooh late t,2.584069481,0.748315574,3.677156323,6.261225804,6.52609772,0.264871916,2584.069481,748.3155745,3677.156323,6261.225804,6526.09772,264.8719157,y,1,NA
1,Boat,23,Pred,early,wrong,Short,buzz early t,2.241138128,0.636683664,3.727753388,5.968891516,6.287930373,0.319038857,2241.138128,636.6836642,3727.753388,5968.891516,6287.930373,319.0388567,n,1,NA
1,Boat,24,Pred,late,right,Short,spot late_t,2.471314309,0.679273864,3.706641494,6.177955803,6.33996019,0.162004388,2471.314309,679.2738636,3706.641494,6177.955803,6339.96019,162.0043878,y,1,NA
1,Cave,1,Pred,early,right,Long,thefatcontroller early t,3.002791755,0.622268926,3.894905245,6.897697,7.282896968,0.385199968,3002.791755,622.2689258,3894.905245,6897.697,7282.896968,385.1999681,y,1,NA
1,Cave,2,Pred,late,wrong,Short,olaf late t,2.338641446,0.521193701,3.670180544,6.00882199,6.342756791,0.333934802,2338.641446,521.1937014,3670.180544,6008.82199,6342.756791,333.9348017,n,1,NA
1,Cave,3,Pred,early,right,Long,captainbarnacles early_t,2.955899825,0.647505008,3.737247359,6.693147184,6.929533366,0.236386182,2955.899825,647.505008,3737.247359,6693.147184,6929.533366,236.3861822,y,1,NA
1,Cave,4,Pred,early,wrong,Short,dipsy early_t,2.358514381,0.63563879,3.707668583,6.066182965,6.284015724,0.217832759,2358.514381,635.6387902,3707.668583,6066.182965,6284.015724,217.8327594,n,1,NA
1,Cave,5,Pred,late,right,Short,elsa late_t,2.335539786,0.545200873,3.728139749,6.063679534,6.39792531,0.334245775,2335.539786,545.2008731,3728.139749,6063.679534,6397.92531,334.2457754,y,1,NA
1,Cave,6,Pred,early,right,Short,olaf early_t,2.312461404,0.613167703,3.681459065,5.993920469,6.304399533,0.310479064,2312.461404,613.167703,3681.459065,5993.920469,6304.399533,310.4790636,y,1,NA
1,Cave,7,Pred,early,wrong,Long,lighteningmcqueen early_t,3.282357093,0.606022127,3.739362644,7.021719737,7.219920879,0.198201142,3282.357093,606.0221273,3739.362644,7021.719737,7219.920879,198.2011423,n,1,NA
1,Cave,8,Pred,early,right,Short,gaston early t,2.32371559,0.606655136,3.650682798,5.974398388,6.227667829,0.253269441,2323.71559,606.6551359,3650.682798,5974.398388,6227.667829,253.2694409,y,1,NA
1,Cave,9,Pred,late,right,Short,dipsy late t,2.378185647,0.511162408,3.696028103,6.07421375,6.675847344,0.601633594,2378.185647,511.1624077,3696.028103,6074.21375,6675.847344,601.6335938,y,1,NA
1,Cave,10,Pred,early,wrong,Long,princesssofia early_t,2.951823875,0.620855844,3.666287725,6.6181116,6.95209623,0.33398463,2951.823875,620.8558443,3666.287725,6618.1116,6952.09623,333.9846303,n,1,NA
1,Cave,11,Pred,early,right,Short,dora early t,2.210538609,0.63941069,3.680988811,5.89152742,6.08000536,0.18847794,2210.538609,639.4106902,3680.988811,5891.52742,6080.00536,188.4779403,y,1,NA
1,Cave,12,Pred,late,wrong,Long,rebeccarabbit late t,2.825828804,1.035850888,3.71046857,6.536297374,6.916603745,0.380306372,2825.828804,1035.850888,3710.46857,6536.297374,6916.603745,380.3063715,n,1,NA
1,Cave,13,Pred,late,wrong,Long,thefatcontroller late_t,2.8722631,1.02613125,3.68318093,6.55544403,7.214515307,0.659071277,2872.2631,1026.13125,3683.18093,6555.44403,7214.515307,659.0712767,n,1,NA
1,Cave,14,Pred,early,wrong,Long,spongebobsquarepants early t,3.382132711,0.626731413,3.646355089,7.0284878,7.593342299,0.564854498,3382.132711,626.7314134,3646.355089,7028.4878,7593.342299,564.8544984,n,1,NA
1,Cave,15,Pred,late,wrong,Long,captainbarnacles late t,3.09095059,1.239002251,3.746675009,6.837625598,6.991117927,0.153492328,3090.95059,1239.002251,3746.675009,6837.625598,6991.117927,153.4923283,n,1,NA
1,Cave,16,Pred,early,right,Long,rebeccarabbit early_t,2.782180801,0.622110055,3.692082003,6.474262803,6.743908507,0.269645704,2782.180801,622.110055,3692.082003,6474.262803,6743.908507,269.6457042,y,1,NA
1,Cave,17,Pred,early,wrong,Short,elsa early t,2.417232873,0.622310469,3.725399151,6.142632024,6.548185826,0.405553802,2417.232873,622.3104688,3725.399151,6142.632024,6548.185826,405.5538016,n,1,NA
1,Cave,18,Pred,late,right,Long,spongebobsquarepants late_t ,3.145835352,1.51600541,3.709221037,6.855056389,6.98486547,0.129809081,3145.835352,1516.00541,3709.221037,6855.056389,6984.86547,129.8090806,y,1,NA
1,Cave,19,Pred,late,right,Short,tigger late_t,2.152039339,0.393220137,3.708446,5.860485339,6.314197485,0.453712147,2152.039339,393.2201371,3708.446,5860.485339,6314.197485,453.7121465,y,1,NA
1,Cave,20,Pred,late,wrong,Short,dora late_t,2.370847608,0.457950277,3.667931372,6.03877898,6.260644043,0.221865063,2370.847608,457.9502766,3667.931372,6038.77898,6260.644043,221.8650626,n,1,NA
1,Cave,21,Pred,late,right,Long,lighteningmcqueen late t,2.91342051,1.016112395,3.700608601,6.614029111,6.957818477,0.343789366,2913.42051,1016.112395,3700.608601,6614.029111,6957.818477,343.7893657,y,1,NA
1,Cave,22,Pred,late,right,Long,princesssofia late t,2.763047528,1.043842629,3.658906077,6.421953605,6.64404395,0.222090345,2763.047528,1043.842629,3658.906077,6421.953605,6644.04395,222.0903454,y,1,NA
1,Cave,23,Pred,early,wrong,Short,tigger early t,2.134654132,0.678385558,3.729643288,5.86429742,6.04904138,0.18474396,2134.654132,678.3855584,3729.643288,5864.29742,6049.04138,184.7439602,n,1,NA
1,Cave,24,Pred,late,wrong,Short,gaston late_t,2.486436896,0.662526309,3.691304945,6.17774184,6.390887762,0.213145921,2486.436896,662.526309,3691.304945,6177.74184,6390.887762,213.1459214,n,1,NA
1,Jungle,1,Pred,early,wrong,Long,thegruffalo early_t,2.43329072,0.635007273,3.734147912,6.167438632,6.592337625,0.424898993,2433.29072,635.0072726,3734.147912,6167.438632,6592.337625,424.8989929,n,1,NA
1,Jungle,2,Pred,early,right,Long,thewiseoldelf early_t,3.089673097,0.654004236,3.7385625,6.828235597,7.009932072,0.181696475,3089.673097,654.0042357,3738.5625,6828.235597,7009.932072,181.6964752,y,1,NA
1,Jungle,3,Pred,late,wrong,Long,thewiseoldelf late t,3.093637548,1.155799279,3.774297933,6.86793548,7.247839469,0.379903988,3093.637548,1155.799279,3774.297933,6867.93548,7247.839469,379.9039882,n,1,NA
1,Jungle,4,Pred,late,right,Long,docmcstuffins late_t,3.059048389,1.212561494,3.680250653,6.739299041,7.13450627,0.395207228,3059.048389,1212.561494,3680.250653,6739.299041,7134.50627,395.207228,y,1,NA
1,Jungle,5,Pred,early,wrong,Short,snowwhite early_t,2.746242603,0.769543945,3.698593074,6.444835677,6.613585041,0.168749364,2746.242603,769.5439451,3698.593074,6444.835677,6613.585041,168.7493639,n,1,NA
1,Jungle,6,Pred,late,right,Short,noddy late_t,2.247982598,0.482780007,3.676988426,5.924971024,6.61807966,0.693108636,2247.982598,482.7800069,3676.988426,5924.971024,6618.07966,693.1086357,y,1,NA
1,Jungle,7,Pred,late,wrong,Long,cinderella late t,2.519177849,0.784150031,3.694223814,6.213401663,6.521200697,0.307799033,2519.177849,784.1500314,3694.223814,6213.401663,6521.200697,307.7990333,n,1,NA
1,Jungle,8,Pred,late,right,Long,tinkywinky late t,2.499781606,0.761860899,3.702868436,6.202650042,7.132073461,0.929423418,2499.781606,761.8608987,3702.868436,6202.650042,7132.073461,929.4234185,y,1,NA
1,Jungle,9,Pred,late,wrong,Long,princessholly late_t,2.519361526,0.845899619,3.685212082,6.204573608,6.580229567,0.375655959,2519.361526,845.8996192,3685.212082,6204.573608,6580.229567,375.6559588,n,1,NA
1,Jungle,10,Pred,early,right,Short,swiper early_t,2.68516435,0.704286749,3.69773964,6.38290399,6.808502527,0.425598537,2685.16435,704.2867494,3697.73964,6382.90399,6808.502527,425.5985373,y,1,NA
1,Jungle,11,Pred,late,right,Long,thegruffalo late t,2.497631971,0.628409837,3.673645943,6.171277914,6.550519702,0.379241788,2497.631971,628.4098365,3673.645943,6171.277914,6550.519702,379.241788,y,1,NA
1,Jungle,12,Pred,late,right,Short,anna late_t,2.303887557,0.551048273,3.657472954,5.961360512,6.252761219,0.291400707,2303.887557,551.0482726,3657.472954,5961.360512,6252.761219,291.400707,y,1,NA
1,Jungle,13,Pred,early,wrong,Long,docmcstuffins early t,2.891877772,0.630524301,3.720855087,6.612732859,7.281776843,0.669043984,2891.877772,630.5243014,3720.855087,6612.732859,7281.776843,669.0439835,n,1,NA
1,Jungle,14,Pred,early,wrong,Long,tinkywinky early_t,2.666508924,0.719590413,3.706282346,6.37279127,6.706456871,0.333665601,2666.508924,719.5904126,3706.282346,6372.79127,6706.456871,333.6656014,n,1,NA
1,Jungle,15,Pred,late,wrong,Short,woody late_t,2.230563772,0.453724834,3.709858525,5.940422297,6.320510547,0.38008825,2230.563772,453.724834,3709.858525,5940.422297,6320.510547,380.0882503,n,1,NA
1,Jungle,16,Pred,late,right,Short,snowwhite late t,2.564615094,0.860361806,3.686148573,6.250763667,6.672486382,0.421722716,2564.615094,860.3618061,3686.148573,6250.763667,6672.486382,421.7227158,y,1,NA
1,Jungle,17,Pred,late,wrong,Short,swiper late t,2.423955387,0.675372202,3.777105263,6.20106065,6.581769386,0.380708736,2423.955387,675.372202,3777.105263,6201.06065,6581.769386,380.7087361,n,1,NA
1,Jungle,18,Pred,early,right,Long,cinderella early_t,2.555318355,0.638331464,3.755193357,6.310511711,6.655755476,0.345243764,2555.318355,638.3314638,3755.193357,6310.511711,6655.755476,345.2437645,y,1,NA
1,Jungle,19,Pred,early,right,Long,princessholly early t,2.640921003,0.625918183,3.700799758,6.341720761,6.775448306,0.433727546,2640.921003,625.9181826,3700.799758,6341.720761,6775.448306,433.7275456,y,1,NA
1,Jungle,20,Pred,early,wrong,Short,anna early t,2.429431423,0.704048327,3.884450066,6.313881489,6.56880882,0.254927331,2429.431423,704.0483268,3884.450066,6313.881489,6568.80882,254.9273311,n,1,NA
1,Jungle,21,Pred,late,wrong,Short,laalaa late_t,2.61448837,0.700475967,3.697514892,6.312003262,6.622217793,0.310214532,2614.48837,700.4759671,3697.514892,6312.003262,6622.217793,310.2145317,n,1,NA
1,Jungle,22,Pred,early,right,Short,woody early t,2.328932623,0.670020679,3.678876609,6.007809231,6.301822638,0.294013407,2328.932623,670.0206786,3678.876609,6007.809231,6301.822638,294.0134068,y,1,NA
1,Jungle,23,Pred,early,right,Short,laalaa early t,2.662067496,0.637114286,3.71350687,6.375574366,6.947240564,0.571666198,2662.067496,637.1142864,3713.50687,6375.574366,6947.240564,571.6661981,y,1,NA
1,Jungle,24,Pred,early,wrong,Short,noddy early t,2.363323424,0.686884137,3.687870711,6.051194136,7.104489121,1.053294985,2363.323424,686.8841374,3687.870711,6051.194136,7104.489121,1053.294985,n,1,NA
2,Beach,1,Unpred,early,right,Short,chase_early_p,2.341856148,0.86778333,3.699299705,6.041155854,6.683003373,0.64184752,2341.856148,867.78333,3699.299705,6041.155854,6683.003373,641.8475196,y,1,NA
2,Beach,2,Unpred,early,right,Long,daddypig_early_p,2.691773095,0.782398489,3.662576453,6.354349548,6.863963274,0.509613727,2691.773095,782.3984886,3662.576453,6354.349548,6863.963274,509.6137267,y,1,NA
2,Beach,3,Unpred,late,wrong,Long,mummypig_late_t,2.700804835,0.764833531,3.681602174,6.382407008,6.809869304,0.427462295,2700.804835,764.8335309,3681.602174,6382.407008,6809.869304,427.4622954,n,1,NA
2,Beach,4,Unpred,late,right,Long,mickeymouse_late_t,2.707895166,0.939343407,3.705550191,6.413445357,6.893301946,0.479856588,2707.895166,939.3434073,3705.550191,6413.445357,6893.301946,479.8565884,y,1,NA
2,Beach,5,Unpred,late,wrong,Long,daddypig_late_t,2.642951696,0.676462608,3.715000027,6.357951722,6.874380861,0.516429139,2642.951696,676.4626076,3715.000027,6357.951722,6874.380861,516.4291389,n,1,NA
2,Beach,6,Unpred,early,right,Short,belle_early_t,2.389039529,0.772137704,3.789276406,6.178315935,7.065939527,0.887623592,2389.039529,772.1377038,3789.276406,6178.315935,7065.939527,887.6235916,y,1,NA
2,Beach,7,Unpred,early,wrong,Long,mickeymouse_early_p,2.896867196,0.737809103,3.723131671,6.619998867,6.820519909,0.200521042,2896.867196,737.8091034,3723.131671,6619.998867,6820.519909,200.521042,n,1,NA
2,Beach,8,Unpred,late,wrong,Long,scoobydoo_late_p,2.886616645,0.820002471,3.729049766,6.615666411,7.473406011,0.857739601,2886.616645,820.0024706,3729.049766,6615.666411,7473.406011,857.7396009,n,1,NA
2,Beach,9,Unpred,early,wrong,Long,curiousgeorge_early_t,3.359510559,0.709678714,3.830861875,7.190372434,7.601050383,0.410677949,3359.510559,709.6787139,3830.861875,7190.372434,7601.050383,410.6779489,n,1,NA
2,Beach,10,Unpred,early,right,Long,scoobydoo_early_t,2.759690809,0.708408199,3.659760648,6.419451457,6.801595937,0.38214448,2759.690809,708.4081986,3659.760648,6419.451457,6801.595937,382.1444797,y,1,NA
2,Beach,11,Unpred,late,right,Short,boots_late_p,2.476081426,0.602345326,3.886248207,6.362329633,6.587669427,0.225339794,2476.081426,602.3453259,3886.248207,6362.329633,6587.669427,225.3397938,y,1,NA
2,Beach,12,Unpred,late,wrong,Short,chase_late_t,2.493944149,0.723666748,3.769507817,6.263451965,6.464467575,0.20101561,2493.944149,723.6667477,3769.507817,6263.451965,6464.467575,201.0156098,n,1,NA
2,Beach,13,Unpred,late,right,Long,curiousgeorge_late_p,3.273859123,1.233369085,3.70125535,6.975114473,6.851992183,-0.12312229,3273.859123,1233.369085,3701.25535,6975.114473,6851.992183,-123.1222902,y,1,NA
2,Beach,14,Unpred,early,wrong,Short,boots_early_t,2.359140056,0.768914113,4.411075084,6.77021514,7.294080296,0.523865156,2359.140056,768.9141129,4411.075084,6770.21514,7294.080296,523.865156,n,1,NA
2,Beach,15,Unpred,late,right,Short,po_late_p,2.413269145,0.387462524,4.686670485,7.099939629,7.567660051,0.467720422,2413.269145,387.4625238,4686.670485,7099.939629,7567.660051,467.720422,y,1,NA
2,Beach,16,Unpred,early,right,Short,jake_early_t,2.516715309,0.736252957,3.748552745,6.265268054,8.745367434,2.48009938,2516.715309,736.2529575,3748.552745,6265.268054,8745.367434,2480.09938,y,1,NA
2,Beach,17,Unpred,early,wrong,Long,firemansam_early_p,3.078328358,0.792289834,3.743978811,6.822307169,7.018529388,0.196222219,3078.328358,792.2898343,3743.978811,6822.307169,7018.529388,196.2222193,n,1,NA
2,Beach,18,Unpred,late,wrong,Short,belle_late_p,2.111682671,0.412969374,3.736669053,5.848351724,6.841638827,0.993287104,2111.682671,412.9693737,3736.669053,5848.351724,6841.638827,993.2871039,n,1,NA
2,Beach,19,Unpred,late,right,Long,firemansam_late_t,2.959190693,0.868586916,3.724084353,6.683275046,6.970478369,0.287203323,2959.190693,868.5869156,3724.084353,6683.275046,6970.478369,287.2033225,y,1,NA
2,Beach,20,Unpred,early,right,Long,mummypig_early_p,2.837789413,0.797980276,3.686187219,6.523976632,6.597591818,0.073615187,2837.789413,797.9802763,3686.187219,6523.976632,6597.591818,73.61518657,y,1,NA
2,Beach,21,Unpred,late,right,Short,skye_late_t,2.39592187,0.56971903,3.715184582,6.111106452,7.954375313,1.843268861,2395.92187,569.71903,3715.184582,6111.106452,7954.375313,1843.268861,y,1,NA
2,Beach,22,Unpred,early,wrong,Short,po_early_t,2.423004532,0.675116934,3.66374589,6.086750422,7.177537967,1.090787545,2423.004532,675.1169339,3663.74589,6086.750422,7177.537967,1090.787545,n,1,NA
2,Beach,23,Unpred,early,wrong,Short,skye_early_p,2.810606874,0.867887352,3.725346962,6.535953836,6.772772355,0.23681852,2810.606874,867.8873519,3725.346962,6535.953836,6772.772355,236.8185197,n,1,NA
2,Beach,24,Unpred,late,wrong,Short,jake_late_p,2.481745229,0.575741449,3.677791276,6.159536504,6.596395429,0.436858924,2481.745229,575.7414486,3677.791276,6159.536504,6596.395429,436.8589243,n,1,NA
2,Boat,1,Unpred,late,wrong,Short,ben late t,2.23509274,0.409267869,3.776213986,6.011306726,6.375446037,0.364139311,2235.09274,409.2678689,3776.213986,6011.306726,6375.446037,364.139311,n,1,NA
2,Boat,2,Unpred,early,right,Short,mike early t ,2.35647823,0.682778888,3.684568813,6.041047043,7.252992157,1.211945114,2356.47823,682.7788879,3684.568813,6041.047043,7252.992157,1211.945114,y,1,NA
2,Boat,3,Unpred,early,wrong,Long,postmanpat early p,2.940493209,0.750460438,3.728492346,6.668985555,6.660742497,-0.008243058,2940.493209,750.4604383,3728.492346,6668.985555,6660.742497,-8.243058298,n,1,NA
2,Boat,4,Unpred,late,wrong,Short,tom late p,2.292294822,0.434581737,3.699612599,5.991907421,6.343044395,0.351136974,2292.294822,434.5817371,3699.612599,5991.907421,6343.044395,351.1369744,n,1,NA
2,Boat,5,Unpred,early,right,Long,suzysheep early p,2.743454104,0.74613049,3.662985958,6.406440062,6.362790981,-0.043649081,2743.454104,746.1304898,3662.985958,6406.440062,6362.790981,-43.64908112,y,1,NA
2,Boat,6,Unpred,late,right,Short,george late t,2.556251172,0.672387998,3.675356405,6.231607577,6.395261816,0.163654238,2556.251172,672.387998,3675.356405,6231.607577,6395.261816,163.6542383,y,1,NA
2,Boat,7,Unpred,late,wrong,Long,peppapig late t,2.451394528,0.702174755,3.705149035,6.156543563,6.431928816,0.275385253,2451.394528,702.1747548,3705.149035,6156.543563,6431.928816,275.3852529,n,1,NA
2,Boat,8,Unpred,early,wrong,Long,bobthebuilder early t,2.771003899,0.703840225,3.755510287,6.526514186,6.826095546,0.299581361,2771.003899,703.8402254,3755.510287,6526.514186,6826.095546,299.5813606,n,1,NA
2,Boat,9,Unpred,late,right,Long,bobthebuilder late p,2.729167189,0.827690595,3.678511067,6.407678256,6.648004816,0.24032656,2729.167189,827.6905949,3678.511067,6407.678256,6648.004816,240.3265599,y,1,NA
