Subject,Level,TrialNo,Pred,Early.Late,Right.Wrong,Length,SoundFile,QuLength,CharacterLength,QuOnset,QuOffset,Response Onset,RT.s,QuLength.ms,CharacterLength.ms,QuOnset.ms,QuOffset.ms,ResponseOnset.ms,RT.ms,Response,Accuracy,Comments
1,Beach,1,Pred,early,right,Short,chase_early_t,2.35973171,0.738282886,3.725925133,6.085656843,8.057910756,1.972253914,2359.73171,738.282886,3725.925133,6085.656843,8057.910756,1972.253914,y,1,
1,Beach,2,Pred,early,right,Long,daddypig_early_t,2.602410735,0.698486347,3.730391833,6.332802568,6.418146718,0.08534415,2602.410735,698.4863472,3730.391833,6332.802568,6418.146718,85.34414974,y,1,
1,Beach,3,Pred,late,wrong,Long,mummypig_late_t,2.700804835,0.764833531,3.686706127,6.387510962,6.895730693,0.508219731,2700.804835,764.8335309,3686.706127,6387.510962,6895.730693,508.2197313,n,1,
1,Beach,4,Pred,late,right,Long,mickeymouse_late_t,2.707895166,0.939343407,3.716896204,6.42479137,6.392071378,-0.032719992,2707.895166,939.3434073,3716.896204,6424.79137,6392.071378,-32.71999219,y,1,
1,Beach,5,Pred,late,wrong,Long,daddypig_late_t,2.642951696,0.676462608,3.737913947,6.380865643,6.576175266,0.195309623,2642.951696,676.4626076,3737.913947,6380.865643,6576.175266,195.309623,n,1,
1,Beach,6,Pred,early,right,Short,belle_early_t,2.389039529,0.772137704,3.787626359,6.176665889,6.293934332,0.117268443,2389.039529,772.1377038,3787.626359,6176.665889,6293.934332,117.2684433,y,1,
1,Beach,7,Pred,early,wrong,Long,mickeymouse_early_t,2.985494347,0.667891749,3.693363394,6.678857742,6.777005454,0.098147712,2985.494347,667.8917485,3693.363394,6678.857742,6777.005454,98.1477123,n,1,
1,Beach,8,Pred,late,wrong,Long,scoobydoo_late_t,2.680701489,0.8352203,3.729561129,6.410262618,6.628660081,0.218397463,2680.701489,835.2203002,3729.561129,6410.262618,6628.660081,218.3974632,n,1,
1,Beach,9,Pred,early,wrong,Long,curiousgeorge_early_t,3.359510559,0.709678714,3.841836038,7.201346598,7.536224536,0.334877938,3359.510559,709.6787139,3841.836038,7201.346598,7536.224536,334.8779384,n,1,
1,Beach,10,Pred,early,right,Long,scoobydoo_early_t,2.759690809,0.708408199,3.650171336,6.409862145,6.904097226,0.49423508,2759.690809,708.4081986,3650.171336,6409.862145,6904.097226,494.2350801,y,1,
1,Beach,11,Pred,late,right,Short,boots_late_t,2.395403726,0.594802119,4.633401516,7.028805242,7.409351655,0.380546413,2395.403726,594.8021188,4633.401516,7028.805242,7409.351655,380.5464133,y,1,
1,Beach,12,Pred,late,wrong,Short,chase_late_t,2.493944149,0.723666748,3.762490927,6.256435075,7.01150088,0.755065805,2493.944149,723.6667477,3762.490927,6256.435075,7011.50088,755.065805,n,1,
1,Beach,13,Pred,late,right,Long,curiousgeorge_late_t,3.080433277,1.163399483,3.751389877,6.831823153,7.149629222,0.317806069,3080.433277,1163.399483,3751.389877,6831.823153,7149.629222,317.8060686,y,1,
1,Beach,14,Pred,early,wrong,Short,boots_early_t,2.359140056,0.768914113,4.421543076,6.780683133,6.823794225,0.043111093,2359.140056,768.9141129,4421.543076,6780.683133,6823.794225,43.11109268,n,1,
1,Beach,16,Pred,early,right,Short,jake_early_t,2.516715309,0.736252957,3.724627231,6.24134254,6.210910862,-0.030431678,2516.715309,736.2529575,3724.627231,6241.34254,6210.910862,-30.43167833,y,1,
1,Beach,17,Pred,early,wrong,Long,firemansam_early_t,3.094348969,0.643209759,3.712297119,6.806646087,7.298813,0.492166913,3094.348969,643.209759,3712.297119,6806.646087,7298.813,492.1669133,n,1,
1,Beach,18,Pred,late,wrong,Short,belle_late_t,2.317987846,0.424385048,3.676123523,5.994111369,6.403648971,0.409537602,2317.987846,424.3850482,3676.123523,5994.111369,6403.648971,409.5376022,n,1,
1,Beach,19,Pred,late,right,Long,firemansam_late_t,2.959190693,0.868586916,3.731966399,6.691157092,6.695119096,0.003962004,2959.190693,868.5869156,3731.966399,6691.157092,6695.119096,3.962003798,y,1,
1,Beach,20,Pred,early,right,Long,mummypig_early_t,2.738123096,0.644304223,3.719689407,6.457812504,11.51133437,5.053521862,2738.123096,644.3042228,3719.689407,6457.812504,11511.33437,5053.521862,y,1,
1,Beach,21,Pred,late,right,Short,skye_late_t,2.39592187,0.56971903,3.722748662,6.118670532,6.678702216,0.560031684,2395.92187,569.71903,3722.748662,6118.670532,6678.702216,560.0316838,y,1,
1,Beach,22,Pred,early,wrong,Short,po_early_t,2.423004532,0.675116934,3.64636246,6.069366992,7.431250549,1.361883557,2423.004532,675.1169339,3646.36246,6069.366992,7431.250549,1361.883557,other,0,
1,Beach,23,Pred,early,wrong,Short,skye_early_t,2.655690941,0.708612807,3.718724849,6.37441579,6.466055425,0.091639634,2655.690941,708.612807,3718.724849,6374.41579,6466.055425,91.63963437,n,1,
1,Beach,24,Pred,late,wrong,Short,jake_late_t,2.339456653,0.532662028,3.735199746,6.074656399,6.360632034,0.285975635,2339.456653,532.6620279,3735.199746,6074.656399,6360.632034,285.9756353,n,1,
1,Cave,1,Pred,early,right,Long,thefatcontroller early t,3.002791755,0.622268926,3.903309126,6.906100881,7.111462422,0.205361541,3002.791755,622.2689258,3903.309126,6906.100881,7111.462422,205.3615409,y,1,
1,Cave,2,Pred,late,wrong,Short,olaf late t,2.338641446,0.521193701,3.667068255,6.005709701,8.178530558,2.172820856,2338.641446,521.1937014,3667.068255,6005.709701,8178.530558,2172.820856,y,0,
1,Cave,3,Pred,early,right,Long,captainbarnacles early_t,2.955899825,0.647505008,3.762118685,6.718018509,6.670882205,-0.047136304,2955.899825,647.505008,3762.118685,6718.018509,6670.882205,-47.13630426,n,0,
1,Cave,4,Pred,early,wrong,Short,dipsy early_t,2.358514381,0.63563879,3.378524059,5.73703844,7.306199418,1.569160978,2358.514381,635.6387902,3378.524059,5737.03844,7306.199418,1569.160978,other,0,
1,Cave,5,Pred,late,right,Short,elsa late_t,2.335539786,0.545200873,3.690127207,6.025666992,6.229480752,0.20381376,2335.539786,545.2008731,3690.127207,6025.666992,6229.480752,203.8137601,y,1,
1,Cave,6,Pred,early,right,Short,olaf early_t,2.312461404,0.613167703,3.632176989,5.944638394,6.866644376,0.922005982,2312.461404,613.167703,3632.176989,5944.638394,6866.644376,922.0059824,other,0,
1,Cave,7,Pred,early,wrong,Long,lighteningmcqueen early_t,3.282357093,0.606022127,3.772080102,7.054437195,7.608736112,0.554298916,3282.357093,606.0221273,3772.080102,7054.437195,7608.736112,554.2989164,y,0,
1,Cave,8,Pred,early,right,Short,gaston early t,2.32371559,0.606655136,3.647251809,5.970967399,6.765220261,0.794252862,2323.71559,606.6551359,3647.251809,5970.967399,6765.220261,794.2528619,n,0,
1,Cave,9,Pred,late,right,Short,dipsy late t,2.378185647,0.511162408,3.724915215,6.103100863,9.552451725,3.449350863,2378.185647,511.1624077,3724.915215,6103.100863,9552.451725,3449.350863,n,0,
1,Cave,10,Pred,early,wrong,Long,princesssofia early_t,2.951823875,0.620855844,3.643624994,6.595448869,7.362565118,0.767116249,2951.823875,620.8558443,3643.624994,6595.448869,7362.565118,767.1162491,y,0,
1,Cave,11,Pred,early,right,Short,dora early t,2.210538609,0.63941069,3.71830914,5.928847749,8.284784601,2.355936852,2210.538609,639.4106902,3718.30914,5928.847749,8284.784601,2355.936852,y,1,
1,Cave,12,Pred,late,wrong,Long,rebeccarabbit late t,2.825828804,1.035850888,3.630567474,6.456396278,7.533456804,1.077060526,2825.828804,1035.850888,3630.567474,6456.396278,7533.456804,1077.060526,n,1,
1,Cave,13,Pred,late,wrong,Long,thefatcontroller late_t,2.8722631,1.02613125,3.64869678,6.52095988,8.447992928,1.927033048,2872.2631,1026.13125,3648.69678,6520.95988,8447.992928,1927.033048,y,0,
1,Cave,14,Pred,early,wrong,Long,spongebobsquarepants early t,3.382132711,0.626731413,3.6363792,7.018511911,7.789650132,0.771138221,3382.132711,626.7314134,3636.3792,7018.511911,7789.650132,771.1382207,y,0,
1,Cave,15,Pred,late,wrong,Long,captainbarnacles late t,3.09095059,1.239002251,3.749049591,6.840000181,7.531208597,0.691208415,3090.95059,1239.002251,3749.049591,6840.000181,7531.208597,691.2084152,y,0,
1,Cave,16,Pred,early,right,Long,rebeccarabbit early_t,2.782180801,0.622110055,3.726404145,6.508584946,8.61554235,2.106957404,2782.180801,622.110055,3726.404145,6508.584946,8615.54235,2106.957404,y,1,
1,Cave,17,Pred,early,wrong,Short,elsa early t,2.417232873,0.622310469,3.715567906,6.132800779,6.602043955,0.469243176,2417.232873,622.3104688,3715.567906,6132.800779,6602.043955,469.2431758,y,0,
1,Cave,18,Pred,late,right,Long,spongebobsquarepants late_t ,3.145835352,1.51600541,3.677139859,6.822975211,7.953921629,1.130946418,3145.835352,1516.00541,3677.139859,6822.975211,7953.921629,1130.946418,y,1,
1,Cave,21,Pred,late,right,Long,lighteningmcqueen late t,2.91342051,1.016112395,3.715054721,6.628475231,9.755744377,3.127269146,2913.42051,1016.112395,3715.054721,6628.475231,9755.744377,3127.269146,n,0,
1,Cave,22,Pred,late,right,Long,princesssofia late t,2.763047528,1.043842629,3.831662065,6.594709593,8.113850435,1.519140842,2763.047528,1043.842629,3831.662065,6594.709593,8113.850435,1519.140842,y,1,
1,Jungle,1,Pred,early,wrong,Long,thegruffalo early_t,2.43329072,0.635007273,3.717274245,6.150564964,6.870939223,0.720374258,2433.29072,635.0072726,3717.274245,6150.564964,6870.939223,720.3742581,other ,0,
1,Jungle,2,Pred,early,right,Long,thewiseoldelf early_t,3.089673097,0.654004236,3.74442061,6.834093707,6.852222354,0.018128647,3089.673097,654.0042357,3744.42061,6834.093707,6852.222354,18.12864695,y,1,
1,Jungle,3,Pred,late,wrong,Long,thewiseoldelf late t,3.093637548,1.155799279,3.745737129,6.839374676,6.885500322,0.046125646,3093.637548,1155.799279,3745.737129,6839.374676,6885.500322,46.1256461,n,1,
1,Jungle,4,Pred,late,right,Long,docmcstuffins late_t,3.059048389,1.212561494,3.671734118,6.730782507,6.624102442,-0.106680064,3059.048389,1212.561494,3671.734118,6730.782507,6624.102442,-106.6800644,y,1,
1,Jungle,5,Pred,early,wrong,Short,snowwhite early_t,2.746242603,0.769543945,3.721093338,6.46733594,6.508157385,0.040821444,2746.242603,769.5439451,3721.093338,6467.33594,6508.157385,40.82144449,n,1,
1,Jungle,6,Pred,late,right,Short,noddy late_t,2.247982598,0.482780007,3.675458759,5.923441357,6.296400795,0.372959438,2247.982598,482.7800069,3675.458759,5923.441357,6296.400795,372.9594377,y,1,
1,Jungle,7,Pred,late,wrong,Long,cinderella late t,2.519177849,0.784150031,3.713921262,6.233099111,6.344952726,0.111853615,2519.177849,784.1500314,3713.921262,6233.099111,6344.952726,111.8536152,n,1,
1,Jungle,8,Pred,late,right,Long,tinkywinky late t,2.499781606,0.761860899,3.70814337,6.207924976,6.84813016,0.640205183,2499.781606,761.8608987,3708.14337,6207.924976,6848.13016,640.2051834,y,1,
1,Jungle,9,Pred,late,wrong,Long,princessholly late_t,2.519361526,0.845899619,3.71100906,6.230370586,6.700419292,0.470048706,2519.361526,845.8996192,3711.00906,6230.370586,6700.419292,470.048706,n,1,
1,Jungle,10,Pred,early,right,Short,swiper early_t,2.68516435,0.704286749,3.711903245,6.397067594,6.854740784,0.457673189,2685.16435,704.2867494,3711.903245,6397.067594,6854.740784,457.6731894,y,1,
1,Jungle,11,Pred,late,right,Long,thegruffalo late t,2.497631971,0.628409837,3.660373696,6.158005667,6.469217115,0.311211449,2497.631971,628.4098365,3660.373696,6158.005667,6469.217115,311.2114488,y,1,
1,Jungle,12,Pred,late,right,Short,anna late_t,2.303887557,0.551048273,3.683438972,5.987326529,8.317630714,2.330304185,2303.887557,551.0482726,3683.438972,5987.326529,8317.630714,2330.304185,y,1,
1,Jungle,13,Pred,early,wrong,Long,docmcstuffins early t,2.891877772,0.630524301,3.730090488,6.62196826,6.528552474,-0.093415787,2891.877772,630.5243014,3730.090488,6621.96826,6528.552474,-93.41578665,n,1,
1,Jungle,14,Pred,early,wrong,Long,tinkywinky early_t,2.666508924,0.719590413,3.696059035,6.362567959,6.493582403,0.131014445,2666.508924,719.5904126,3696.059035,6362.567959,6493.582403,131.0144446,n,1,
1,Jungle,15,Pred,late,wrong,Short,woody late_t,2.230563772,0.453724834,3.680338194,5.910901965,6.509901744,0.598999779,2230.563772,453.724834,3680.338194,5910.901965,6509.901744,598.9997789,n,1,
1,Jungle,16,Pred,late,right,Short,snowwhite late t,2.564615094,0.860361806,3.696386945,6.261002038,6.255022819,-0.005979219,2564.615094,860.3618061,3696.386945,6261.002038,6255.022819,-5.979218977,y,1,
1,Jungle,17,Pred,late,wrong,Short,swiper late t,2.423955387,0.675372202,3.762138377,6.186093764,7.06752943,0.881435666,2423.955387,675.372202,3762.138377,6186.093764,7067.52943,881.4356662,n,1,
1,Jungle,18,Pred,early,right,Long,cinderella early_t,2.555318355,0.638331464,3.873039905,6.428358259,6.992053758,0.563695499,2555.318355,638.3314638,3873.039905,6428.358259,6992.053758,563.6954987,other,0,
1,Jungle,19,Pred,early,right,Long,princessholly early t,2.640921003,0.625918183,3.719818742,6.360739745,6.369304961,0.008565216,2640.921003,625.9181826,3719.818742,6360.739745,6369.304961,8.565215709,y,1,
1,Jungle,20,Pred,early,wrong,Short,anna early t,2.429431423,0.704048327,3.902776165,6.332207588,6.425571579,0.093363991,2429.431423,704.0483268,3902.776165,6332.207588,6425.571579,93.36399122,n,1,
1,Jungle,21,Pred,late,wrong,Short,laalaa late_t,2.61448837,0.700475967,3.676399257,6.290887627,6.651069598,0.360181971,2614.48837,700.4759671,3676.399257,6290.887627,6651.069598,360.1819709,n,1,
1,Jungle,22,Pred,early,right,Short,woody early t,2.328932623,0.670020679,3.612609344,5.941541966,7.180311515,1.238769548,2328.932623,670.0206786,3612.609344,5941.541966,7180.311515,1238.769548,n,0,
1,Jungle,23,Pred,early,right,Short,laalaa early t,2.662067496,0.637114286,3.715434808,6.377502304,6.176846658,-0.200655646,2662.067496,637.1142864,3715.434808,6377.502304,6176.846658,-200.6556459,other,0,
1,Jungle,24,Pred,early,wrong,Short,noddy early t,2.363323424,0.686884137,3.706157442,6.069480866,6.078665296,0.00918443,2363.323424,686.8841374,3706.157442,6069.480866,6078.665296,9.184430391,y,0,
2,Beach,1,Unpred,early,right,Short,chase_early_p,2.341856148,0.86778333,3.684518619,6.026374767,7.039337518,1.012962752,2341.856148,867.78333,3684.518619,6026.374767,7039.337518,1012.962752,y,1,
2,Beach,2,Unpred,early,right,Long,daddypig_early_p,2.691773095,0.782398489,3.665131126,6.35690422,6.762140264,0.405236043,2691.773095,782.3984886,3665.131126,6356.90422,6762.140264,405.2360433,y,1,
2,Beach,3,Unpred,late,wrong,Long,mummypig_late_t,2.700804835,0.764833531,3.692843845,6.39364868,7.178792133,0.785143453,2700.804835,764.8335309,3692.843845,6393.64868,7178.792133,785.1434527,n,1,
2,Beach,4,Unpred,late,right,Long,mickeymouse_late_t,2.707895166,0.939343407,3.726781521,6.434676688,7.102291351,0.667614663,2707.895166,939.3434073,3726.781521,6434.676688,7102.291351,667.6146635,y,1,
2,Beach,5,Unpred,late,wrong,Long,daddypig_late_t,2.642951696,0.676462608,3.748734016,6.391685712,7.895329456,1.503643744,2642.951696,676.4626076,3748.734016,6391.685712,7895.329456,1503.643744,n,1,
2,Beach,6,Unpred,early,right,Short,belle_early_t,2.389039529,0.772137704,3.815102672,6.204142201,6.795396681,0.59125448,2389.039529,772.1377038,3815.102672,6204.142201,6795.396681,591.2544796,y,1,
2,Beach,7,Unpred,early,wrong,Long,mickeymouse_early_p,2.896867196,0.737809103,3.73998879,6.636855986,9.719396804,3.082540819,2896.867196,737.8091034,3739.98879,6636.855986,9719.396804,3082.540819,n,1,
2,Beach,8,Unpred,late,wrong,Long,scoobydoo_late_p,2.886616645,0.820002471,3.709286496,6.59590314,7.543410314,0.947507174,2886.616645,820.0024706,3709.286496,6595.90314,7543.410314,947.5071739,n,1,
2,Beach,9,Unpred,early,wrong,Long,curiousgeorge_early_t,3.359510559,0.709678714,3.863778944,7.223289503,7.98435565,0.761066147,3359.510559,709.6787139,3863.778944,7223.289503,7984.35565,761.0661467,n,1,
2,Beach,10,Unpred,early,right,Long,scoobydoo_early_t,2.759690809,0.708408199,3.65705772,6.416748529,6.573346529,0.156598,2759.690809,708.4081986,3657.05772,6416.748529,6573.346529,156.5979999,y,1,
2,Beach,11,Unpred,late,right,Short,boots_late_p,2.476081426,0.602345326,3.889109863,6.365191289,7.881184635,1.515993346,2476.081426,602.3453259,3889.109863,6365.191289,7881.184635,1515.993346,y,1,
2,Beach,12,Unpred,late,wrong,Short,chase_late_t,2.493944149,0.723666748,3.757262365,6.251206514,7.807510834,1.556304321,2493.944149,723.6667477,3757.262365,6251.206514,7807.510834,1556.304321,n,1,
2,Beach,13,Unpred,late,right,Long,curiousgeorge_late_p,3.273859123,1.233369085,3.849355535,7.123214658,7.281616862,0.158402204,3273.859123,1233.369085,3849.355535,7123.214658,7281.616862,158.4022039,y,1,
2,Beach,14,Unpred,early,wrong,Short,boots_early_t,2.359140056,0.768914113,4.43779622,6.796936276,7.265730179,0.468793903,2359.140056,768.9141129,4437.79622,6796.936276,7265.730179,468.793903,n,1,
2,Beach,15,Unpred,late,right,Short,po_late_p,2.413269145,0.387462524,4.680342936,7.093612081,8.650164512,1.556552431,2413.269145,387.4625238,4680.342936,7093.612081,8650.164512,1556.552431,y,1,
2,Beach,16,Unpred,early,right,Short,jake_early_t,2.516715309,0.736252957,3.749198671,6.26591398,7.412273893,1.146359913,2516.715309,736.2529575,3749.198671,6265.91398,7412.273893,1146.359913,y,1,
2,Beach,18,Unpred,late,wrong,Short,belle_late_p,2.111682671,0.412969374,3.739573789,5.85125646,6.955341545,1.104085085,2111.682671,412.9693737,3739.573789,5851.25646,6955.341545,1104.085085,n,1,
2,Beach,19,Unpred,late,right,Long,firemansam_late_t,2.959190693,0.868586916,3.736667649,6.695858342,7.101332891,0.405474549,2959.190693,868.5869156,3736.667649,6695.858342,7101.332891,405.4745487,y,1,
2,Beach,20,Unpred,early,right,Long,mummypig_early_p,2.837789413,0.797980276,3.682078367,6.51986778,8.58379359,2.06392581,2837.789413,797.9802763,3682.078367,6519.86778,8583.79359,2063.92581,y,1,
2,Beach,21,Unpred,late,right,Short,skye_late_t,2.39592187,0.56971903,3.690971132,6.086893002,6.592286888,0.505393887,2395.92187,569.71903,3690.971132,6086.893002,6592.286888,505.3938866,y,1,
2,Beach,22,Unpred,early,wrong,Short,po_early_t,2.423004532,0.675116934,3.67260817,6.095612702,6.684515573,0.588902872,2423.004532,675.1169339,3672.60817,6095.612702,6684.515573,588.9028715,n,1,
2,Beach,23,Unpred,early,wrong,Short,skye_early_p,2.810606874,0.867887352,3.742086402,6.552693276,7.119234446,0.56654117,2810.606874,867.8873519,3742.086402,6552.693276,7119.234446,566.5411696,n,1,
2,Cave,1,Unpred,early,right,Long,thefatcontroller early t,3.002791755,0.622268926,3.907434764,6.910226519,8.761284595,1.851058075,3002.791755,622.2689258,3907.434764,6910.226519,8761.284595,1851.058075,y,1,
2,Cave,4,Unpred,early,wrong,Short,dipsy early p,2.405399948,0.774816653,3.677041914,6.082441862,6.693558698,0.611116836,2405.399948,774.8166533,3677.041914,6082.441862,6693.558698,611.116836,other,0,
2,Cave,5,Unpred,late,right,Short,elsa late p,2.419902645,0.535148257,3.71120858,6.131111226,6.331806933,0.200695708,2419.902645,535.1482569,3711.20858,6131.111226,6331.806933,200.6957075,y,1,
2,Cave,6,Unpred,early,right,Short,olaf early p,2.40183226,0.701062683,3.718883356,6.120715616,11.93106939,5.810353771,2401.83226,701.0626826,3718.883356,6120.715616,11931.06939,5810.353771,y,1,
2,Cave,7,Unpred,early,wrong,Long,lighteningmcqueen early p,3.446309296,0.750863129,3.73241941,7.178728706,9.562132775,2.383404069,3446.309296,750.8631287,3732.41941,7178.728706,9562.132775,2383.404069,n,1,
2,Jungle,1,Unpred,early,wrong,Long,thegruffalo early p,2.500834713,0.7442039,3.676333037,6.17716775,6.464962193,0.287794443,2500.834713,744.2038999,3676.333037,6177.16775,6464.962193,287.7944426,n,1,
2,Jungle,2,Unpred,early,right,Long,thewiseoldelf early p,3.370351281,0.759668276,3.797981071,7.168332351,7.772355905,0.604023554,3370.351281,759.6682758,3797.981071,7168.332351,7772.355905,604.023554,y,1,
2,Jungle,3,Unpred,late,wrong,Long,thewiseoldelf late t,3.093637548,1.155799279,3.768233946,6.861871494,7.548959499,0.687088006,3093.637548,1155.799279,3768.233946,6861.871494,7548.959499,687.0880058,n,1,
2,Jungle,4,Unpred,late,right,Long,docmcstuffins late p,3.020380602,1.171933534,3.74302624,6.763406842,7.043228181,0.279821338,3020.380602,1171.933534,3743.02624,6763.406842,7043.228181,279.8213385,y,1,
2,Jungle,5,Unpred,early,wrong,Short,snowwhite early p,2.811367056,0.846120033,3.598238362,6.409605418,6.625780066,0.216174648,2811.367056,846.1200328,3598.238362,6409.605418,6625.780066,216.1746479,n,1,
2,Jungle,6,Unpred,late,right,Short,noddy late p,2.447937989,0.558594577,3.661452165,6.109390154,6.940437118,0.831046963,2447.937989,558.5945767,3661.452165,6109.390154,6940.437118,831.0469635,y,1,
2,Jungle,7,Unpred,late,wrong,Long,cinderella late t,2.519177849,0.784150031,3.691549058,6.210726907,8.313621765,2.102894858,2519.177849,784.1500314,3691.549058,6210.726907,8313.621765,2102.894858,n,1,
2,Jungle,8,Unpred,late,right,Long,tinkywinky late t,2.499781606,0.761860899,3.717498895,6.217280501,6.587844485,0.370563984,2499.781606,761.8608987,3717.498895,6217.280501,6587.844485,370.5639837,y,1,
2,Jungle,9,Unpred,late,wrong,Long,princessholly late p,2.622253037,0.839874884,3.711573847,6.333826884,8.752419367,2.418592483,2622.253037,839.8748844,3711.573847,6333.826884,8752.419367,2418.592483,n,1,
2,Jungle,12,Unpred,late,right,Short,anna late p,2.447295407,0.638739622,3.72324665,6.170542057,8.320147465,2.149605408,2447.295407,638.7396222,3723.24665,6170.542057,8320.147465,2149.605408,y,1,
2,Jungle,13,Unpred,early,wrong,Long,docmcstuffins early t,2.891877772,0.630524301,3.730411028,6.6222888,8.665550629,2.043261829,2891.877772,630.5243014,3730.411028,6622.2888,8665.550629,2043.261829,n,1,
2,Jungle,14,Unpred,early,wrong,Long,tinkywinky early p,2.902547656,0.829532216,3.683076828,6.585624484,7.142219051,0.556594567,2902.547656,829.5322156,3683.076828,6585.624484,7142.219051,556.594567,n,1,
2,Jungle,15,Unpred,late,wrong,Short,woody late p,2.416450468,0.581170626,3.755889755,6.172340223,7.069620229,0.897280007,2416.450468,581.1706257,3755.889755,6172.340223,7069.620229,897.2800069,y,0,
2,Jungle,16,Unpred,late,right,Short,snowwhite late t,2.564615094,0.860361806,3.664707221,6.229322315,10.15830278,3.92898047,2564.615094,860.3618061,3664.707221,6229.322315,10158.30278,3928.98047,y,1,
2,Jungle,17,Unpred,late,wrong,Short,swiper late t,2.423955387,0.675372202,3.766651088,6.190606475,7.240085096,1.049478621,2423.955387,675.372202,3766.651088,6190.606475,7240.085096,1049.478621,n,1,
2,Jungle,19,Unpred,early,right,Long,princessholly early t,2.640921003,0.625918183,3.693675223,6.334596226,7.67098921,1.336392984,2640.921003,625.9181826,3693.675223,6334.596226,7670.98921,1336.392984,y,1,
2,Jungle,20,Unpred,early,wrong,Short,anna early t,2.429431423,0.704048327,3.882898096,6.312329519,7.668131923,1.355802404,2429.431423,704.0483268,3882.898096,6312.329519,7668.131923,1355.802404,n,1,
2,Jungle,21,Unpred,late,wrong,Short,laalaa late p,2.500201971,0.669670039,3.708952957,6.209154929,7.062401759,0.85324683,2500.201971,669.6700386,3708.952957,6209.154929,7062.401759,853.2468305,n,1,
2,Jungle,22,Unpred,early,right,Short,woody early t,2.328932623,0.670020679,3.670221453,5.999154076,9.573844763,3.574690687,2328.932623,670.0206786,3670.221453,5999.154076,9573.844763,3574.690687,other,0,
2,Jungle,23,Unpred,early,right,Short,laalaa early t,2.662067496,0.637114286,3.712300517,6.374368013,13.13691711,6.762549099,2662.067496,637.1142864,3712.300517,6374.368013,13136.91711,6762.549099,y,1,
2,Jungle,24,Unpred,early,wrong,Short,noddy early t,2.363323424,0.686884137,3.727049012,6.090372436,6.927742773,0.837370337,2363.323424,686.8841374,3727.049012,6090.372436,6927.742773,837.3703371,n,1,
3,Beach,1,Pred,early,right,Short,chase_early_p,2.341856148,0.86778333,3.712996648,6.054852796,6.515407595,0.460554799,2341.856148,867.78333,3712.996648,6054.852796,6515.407595,460.5547988,y,1,
3,Beach,2,Pred,early,right,Long,daddypig_early_p,2.691773095,0.782398489,3.671701898,6.363474992,6.639758394,0.276283402,2691.773095,782.3984886,3671.701898,6363.474992,6639.758394,276.2834015,y,1,
3,Beach,3,Pred,late,wrong,Long,mummypig_late_p,2.586205327,0.778164804,3.671471043,6.25767637,7.238001786,0.980325416,2586.205327,778.164804,3671.471043,6257.67637,7238.001786,980.325416,n,1,
3,Beach,4,Pred,late,right,Long,mickeymouse_late_p,2.699601817,0.896748575,3.684416992,6.384018809,6.656609259,0.27259045,2699.601817,896.7485751,3684.416992,6384.018809,6656.609259,272.5904501,y,1,
3,Beach,5,Pred,late,wrong,Long,daddypig_late_p,2.594702726,0.692372713,3.672563843,6.267266568,6.982516419,0.715249851,2594.702726,692.3727128,3672.563843,6267.266568,6982.516419,715.2498509,n,1,
3,Beach,6,Pred,early,right,Short,belle_early_p,2.457733101,0.937835744,3.717344593,6.175077694,8.075668926,1.900591233,2457.733101,937.8357445,3717.344593,6175.077694,8075.668926,1900.591233,?,0,
3,Beach,7,Pred,early,wrong,Long,mickeymouse_early_p,2.896867196,0.737809103,3.7432845,6.640151695,6.888939182,0.248787487,2896.867196,737.8091034,3743.2845,6640.151695,6888.939182,248.7874869,n,1,
3,Beach,8,Pred,late,wrong,Long,scoobydoo_late_p,2.886616645,0.820002471,3.728870276,6.61548692,7.192517948,0.577031028,2886.616645,820.0024706,3728.870276,6615.48692,7192.517948,577.0310281,n,1,
3,Beach,9,Pred,early,wrong,Long,curiousgeorge_early_p,3.224215784,0.739913365,3.745674032,6.969889816,7.531000741,0.561110925,3224.215784,739.9133646,3745.674032,6969.889816,7531.000741,561.1109246,n,1,
3,Beach,10,Pred,early,right,Long,scoobydoo_early_p,2.827343932,0.771592691,3.711498281,6.538842212,6.680131348,0.141289136,2827.343932,771.5926912,3711.498281,6538.842212,6680.131348,141.2891355,y,1,
3,Beach,11,Pred,late,right,Short,boots_late_p,2.476081426,0.602345326,3.849925616,6.326007043,7.325800226,0.999793184,2476.081426,602.3453259,3849.925616,6326.007043,7325.800226,999.7931837,y,1,
3,Beach,13,Pred,late,right,Long,curiousgeorge_late_p,3.273859123,1.233369085,3.692245134,6.966104257,7.187181744,0.221077486,3273.859123,1233.369085,3692.245134,6966.104257,7187.181744,221.0774861,y,1,
3,Beach,14,Pred,early,wrong,Short,boots_early_p,2.538191133,0.831364711,3.706546633,6.244737766,6.659587037,0.414849272,2538.191133,831.3647108,3706.546633,6244.737766,6659.587037,414.8492717,n,1,
3,Beach,16,Pred,early,right,Short,jake_early_p,2.660117277,0.870945436,3.661257473,6.321374749,6.564994007,0.243619257,2660.117277,870.9454364,3661.257473,6321.374749,6564.994007,243.6192574,y,1,
3,Beach,17,Pred,early,wrong,Long,firemansam_early_p,3.078328358,0.792289834,3.71718436,6.795512718,7.079128366,0.283615648,3078.328358,792.2898343,3717.18436,6795.512718,7079.128366,283.6156476,n,1,
