Participant,Condition,Pred,Match,Length Type,Start Time,Onset of 1st syllable in character name ,Time to say character name ,Time to respond,Start time - time to respond,Onset of 1st syllable - time to respond,Onset of 1st syllable - time to say character name - response time,Start Time ms,Onset of 1st syllable in character name ms,Response Time,Time to Say Character Name,Start time - time to respond ms,Onset of 1st syllable - time to respond ms,RTms,Response?,Disfluent?,Incorrect?
7,3,Pred,Mismatch,Short,1.4616,5.209,0.651,5.8841,4.4225,0.6751,0.0241,1461.6,5209,5884.1,651,4422.5,675.1,24.1,y,,
7,3,Pred,Mismatch,Short,1.6725,5.4575,0.775,6.5511,4.8786,1.0936,0.3186,1672.5,5457.5,6551.1,775,4878.6,1093.6,318.6,y,,
7,3,Pred,Mismatch,Short,1.4799,5.453,1.009,6.7663,5.2864,1.3133,0.3043,1479.9,5453,6766.3,1009,5286.4,1313.3,304.3,y,,
7,3,Pred,Mismatch,Short,1.404,5.4134,0.681,6.3673,4.9633,0.9539,0.2729,1404,5413.4,6367.3,681,4963.3,953.9,272.9,y,,
7,3,Pred,Mismatch,Short,1.4808,5.4793,0.531,6.7127,5.2319,1.2334,0.7024,1480.8,5479.3,6712.7,531,5231.9,1233.4,702.4,y,,
7,3,Pred,Mismatch,Short,1.479,5.2712,0.553,6.6999,5.2209,1.4287,0.8757,1479,5271.2,6699.9,553,5220.9,1428.7,875.7,y,,
7,3,Pred,Mismatch,Short,1.4936,5.385,0.595,6.114,4.6204,0.729,0.134,1493.6,5385,6114,595,4620.4,729,134,y,,
7,3,Pred,Mismatch,Short,1.6864,5.3617,0.558,7.9316,6.2452,2.5699,2.0119,1686.4,5361.7,7931.6,558,6245.2,2569.9,2011.9,y,,
7,3,Pred,Mismatch,Short,1.5112,5.1334,0.572,5.8207,4.3095,0.6873,0.1153,1511.2,5133.4,5820.7,572,4309.5,687.3,115.3,y,,
7,3,Pred,Mismatch,Short,1.6585,5.2597,0.647,5.8592,4.2007,0.5995,-0.0475,1658.5,5259.7,5859.2,647,4200.7,599.5,-47.5,y,,
7,3,Pred,Mismatch,Short,1.6355,5.3537,0.447,6.1206,4.4851,0.7669,0.3199,1635.5,5353.7,6120.6,447,4485.1,766.9,319.9,y,,
7,3,Pred,Mismatch,Short,1.4618,5.2456,0.551,6.2958,4.834,1.0502,0.4992,1461.8,5245.6,6295.8,551,4834,1050.2,499.2,y,,
7,3,Pred,Mismatch,Short,1.5001,5.4583,0.707,6.4152,4.9151,0.9569,0.2499,1500.1,5458.3,6415.2,707,4915.1,956.9,249.9,y,,
7,3,Pred,Mismatch,Short,1.5096,5.5665,0.739,6.9215,5.4119,1.355,0.616,1509.6,5566.5,6921.5,739,5411.9,1355,616,y,,
7,3,Pred,Mismatch,Short,1.4947,5.6042,0.469,6.4547,4.96,0.8505,0.3815,1494.7,5604.2,6454.7,469,4960,850.5,381.5,y,,
7,3,Pred,Mismatch,Short,1.6536,5.2204,0.399,6.0815,4.4279,0.8611,0.4621,1653.6,5220.4,6081.5,399,4427.9,861.1,462.1,y,,
7,3,Pred,Mismatch,Short,1.4954,5.2018,0.539,6.3658,4.8704,1.164,0.625,1495.4,5201.8,6365.8,539,4870.4,1164,625,y,,
7,3,Pred,Mismatch,Short,1.6604,5.5514,0.59,6.3745,4.7141,0.8231,0.2331,1660.4,5551.4,6374.5,590,4714.1,823.1,233.1,y,,
7,3,Pred,Mismatch,Short,1.6658,5.318,0.715,6.2307,4.5649,0.9127,0.1977,1665.8,5318,6230.7,715,4564.9,912.7,197.7,y,,
7,4,Unpred,Mismatch,Short,1.5011,5.6423,0.399,6.5167,5.0156,0.8744,0.4754,1501.1,5642.3,6516.7,399,5015.6,874.4,475.4,n,,
7,4,Unpred,Mismatch,Short,1.4648,5.1829,0.445,5.9376,4.4728,0.7547,0.3097,1464.8,5182.9,5937.6,445,4472.8,754.7,309.7,n,,
7,4,Unpred,Mismatch,Short,2.0247,5.7626,0.742,7.0145,4.9898,1.2519,0.5099,2024.7,5762.6,7014.5,742,4989.8,1251.9,509.9,n,,
7,4,Unpred,Mismatch,Short,1.6866,5.3303,0.555,6.7809,5.0943,1.4506,0.8956,1686.6,5330.3,6780.9,555,5094.3,1450.6,895.6,n,,
7,4,Unpred,Mismatch,Short,1.4916,5.2138,0.651,6.8919,5.4003,1.6781,1.0271,1491.6,5213.8,6891.9,651,5400.3,1678.1,1027.1,n,,
7,4,Unpred,Mismatch,Short,1.4955,5.4265,0.725,7.2124,5.7169,1.7859,1.0609,1495.5,5426.5,7212.4,725,5716.9,1785.9,1060.9,n,,
7,4,Unpred,Mismatch,Short,1.6909,5.4723,0.681,6.3301,4.6392,0.8578,0.1768,1690.9,5472.3,6330.1,681,4639.2,857.8,176.8,n,,
7,4,Unpred,Mismatch,Short,1.4959,5.5122,0.531,6.2532,4.7573,0.741,0.21,1495.9,5512.2,6253.2,531,4757.3,741,210,n,,
7,4,Unpred,Mismatch,Short,1.5119,5.4733,0.595,6.2748,4.7629,0.8015,0.2065,1511.9,5473.3,6274.8,595,4762.9,801.5,206.5,n,,
7,4,Unpred,Mismatch,Short,1.5014,5.4697,1.009,6.8189,5.3175,1.3492,0.3402,1501.4,5469.7,6818.9,1009,5317.5,1349.2,340.2,n,,
7,4,Unpred,Mismatch,Short,1.6695,5.4478,0.775,6.3255,4.656,0.8777,0.1027,1669.5,5447.8,6325.5,775,4656,877.7,102.7,n,,
7,4,Unpred,Mismatch,Short,1.4974,5.2871,0.553,6.1948,4.6974,0.9077,0.3547,1497.4,5287.1,6194.8,553,4697.4,907.7,354.7,n,,
7,4,Unpred,Mismatch,Short,1.6512,5.2606,0.551,6.0121,4.3609,0.7515,0.2005,1651.2,5260.6,6012.1,551,4360.9,751.5,200.5,n,,
7,4,Unpred,Mismatch,Short,1.5089,5.4612,0.707,7.1843,5.6754,1.7231,1.0161,1508.9,5461.2,7184.3,707,5675.4,1723.1,1016.1,n,,
7,4,Unpred,Mismatch,Short,1.5088,5.3894,0.447,6.64,5.1312,1.2506,0.8036,1508.8,5389.4,6640,447,5131.2,1250.6,803.6,n,,
7,4,Unpred,Mismatch,Short,1.4746,5.3574,0.558,6.4801,5.0055,1.1227,0.5647,1474.6,5357.4,6480.1,558,5005.5,1122.7,564.7,n,,
7,4,Unpred,Mismatch,Short,1.4991,5.1111,0.572,6.1048,4.6057,0.9937,0.4217,1499.1,5111.1,6104.8,572,4605.7,993.7,421.7,n,,
7,4,Unpred,Mismatch,Short,1.491,5.2614,0.647,6.2186,4.7276,0.9572,0.3102,1491,5261.4,6218.6,647,4727.6,957.2,310.2,y,,
7,4,Unpred,Mismatch,Short,1.4764,5.6014,0.469,6.4829,5.0065,0.8815,0.4125,1476.4,5601.4,6482.9,469,5006.5,881.5,412.5,n,,
7,4,Unpred,Mismatch,Short,1.4931,5.3011,0.715,6.9483,5.4552,1.6472,0.9322,1493.1,5301.1,6948.3,715,5455.2,1647.2,932.2,n,,
7,4,Unpred,Mismatch,Short,1.4783,5.2228,0.399,5.8875,4.4092,0.6647,0.2657,1478.3,5222.8,5887.5,399,4409.2,664.7,265.7,n,,
7,4,Unpred,Mismatch,Short,1.4739,5.5294,0.739,6.8226,5.3487,1.2932,0.5542,1473.9,5529.4,6822.6,739,5348.7,1293.2,554.2,n,,
7,4,Unpred,Mismatch,Short,1.6647,5.5764,0.59,6.8876,5.2229,1.3112,0.7212,1664.7,5576.4,6887.6,590,5222.9,1311.2,721.2,n,,
7,4,Unpred,Mismatch,Short,1.4918,5.2016,0.539,5.9355,4.4437,0.7339,0.1949,1491.8,5201.6,5935.5,539,4443.7,733.9,194.9,n,,
8,1,Pred,Match,Short,1.5041,5.5657,0.399,6.1651,4.661,0.5994,0.2004,1504.1,5565.7,6165.1,399,4661,599.4,200.4,y,,
8,1,Pred,Match,Long,1.67,5.3839,0.948,6.6619,4.9919,1.278,0.33,1670,5383.9,6661.9,948,4991.9,1278,330,y,,
8,1,Pred,Match,Long,1.6649,5.2724,0.927,6.4862,4.8213,1.2138,0.2868,1664.9,5272.4,6486.2,927,4821.3,1213.8,286.8,y,,
8,1,Pred,Match,Long,1.6751,5.277,0.824,6.4906,4.8155,1.2136,0.3896,1675.1,5277,6490.6,824,4815.5,1213.6,389.6,y,,
8,1,Pred,Match,Short,1.6457,5.3159,0.555,6.7977,5.152,1.4818,0.9268,1645.7,5315.9,6797.7,555,5152,1481.8,926.8,y,,
8,1,Pred,Match,Short,1.4862,5.7827,0.742,6.9524,5.4662,1.1697,0.4277,1486.2,5782.7,6952.4,742,5466.2,1169.7,427.7,y,,
8,1,Pred,Match,Long,1.6454,5.331,0.81,6.399,4.7536,1.068,0.258,1645.4,5331,6399,810,4753.6,1068,258,y,,
8,1,Pred,Match,Long,1.5248,5.347,0.891,6.6042,5.0794,1.2572,0.3662,1524.8,5347,6604.2,891,5079.4,1257.2,366.2,y,,
8,1,Pred,Match,Long,1.5035,5.5181,1.269,6.3095,4.806,0.7914,-0.4776,1503.5,5518.1,6309.5,1269,4806,791.4,-477.6,y,,
8,1,Pred,Match,Short,1.607,5.4106,0.681,6.2551,4.6481,0.8445,0.1635,1607,5410.6,6255.1,681,4648.1,844.5,163.5,y,,
8,1,Pred,Match,Short,1.4928,5.4398,1.009,6.3182,4.8254,0.8784,-0.1306,1492.8,5439.8,6318.2,1009,4825.4,878.4,-130.6,y,,
8,1,Pred,Match,Short,1.4808,5.4617,0.775,6.545,5.0642,1.0833,0.3083,1480.8,5461.7,6545,775,5064.2,1083.3,308.3,y,,
8,1,Pred,Match,Short,1.4792,5.4387,0.707,6.2919,4.8127,0.8532,0.1462,1479.2,5438.7,6291.9,707,4812.7,853.2,146.2,y,,
8,1,Pred,Match,Long,1.4947,5.452,1.768,7.0389,5.5442,1.5869,-0.1811,1494.7,5452,7038.9,1768,5544.2,1586.9,-181.1,y,,
8,1,Pred,Match,Long,1.4366,5.3866,1.153,6.7095,5.2729,1.3229,0.1699,1436.6,5386.6,6709.5,1153,5272.9,1322.9,169.9,y,,
8,1,Pred,Match,Short,1.6516,5.2572,0.647,6.2001,4.5485,0.9429,0.2959,1651.6,5257.2,6200.1,647,4548.5,942.9,295.9,y,,
8,1,Pred,Match,Short,1.4728,5.3527,0.447,6.1435,4.6707,0.7908,0.3438,1472.8,5352.7,6143.5,447,4670.7,790.8,343.8,y,,
8,1,Pred,Match,Long,1.6685,5.4124,1.329,6.9667,5.2982,1.5543,0.2253,1668.5,5412.4,6966.7,1329,5298.2,1554.3,225.3,y,,
8,1,Pred,Match,Long,1.5034,5.4239,0.788,6.7997,5.2963,1.3758,0.5878,1503.4,5423.9,6799.7,788,5296.3,1375.8,587.8,y,,
8,1,Pred,Match,Short,1.6478,5.2045,0.539,6.0423,4.3945,0.8378,0.2988,1647.8,5204.5,6042.3,539,4394.5,837.8,298.8,y,,
8,1,Pred,Match,Long,1.459,5.4517,0.959,6.5723,5.1133,1.1206,0.1616,1459,5451.7,6572.3,959,5113.3,1120.6,161.6,y,,
8,1,Pred,Match,Short,1.5019,5.2483,0.399,6.3126,4.8107,1.0643,0.6653,1501.9,5248.3,6312.6,399,4810.7,1064.3,665.3,y,,
8,1,Pred,Match,Short,1.4718,5.2992,0.715,6.1958,4.724,0.8966,0.1816,1471.8,5299.2,6195.8,715,4724,896.6,181.6,y,,
8,2,Unpred,Match,Long,1.7087,5.3722,0.804,8.5574,6.8487,3.1852,2.3812,1708.7,5372.2,8557.4,804,6848.7,3185.2,2381.2,n,,
8,2,Unpred,Match,Short,1.6492,5.2177,0.651,6.3147,4.6655,1.097,0.446,1649.2,5217.7,6314.7,651,4665.5,1097,446,n,,
8,2,Unpred,Match,Short,1.4964,5.4256,0.725,6.3045,4.8081,0.8789,0.1539,1496.4,5425.6,6304.5,725,4808.1,878.9,153.9,n,,
8,2,Unpred,Match,Short,1.4963,5.1946,0.445,7.0096,5.5133,1.815,1.37,1496.3,5194.6,7009.6,445,5513.3,1815,1370,n,,
8,2,Unpred,Match,Long,1.4775,5.3044,0.923,6.3322,4.8547,1.0278,0.1048,1477.5,5304.4,6332.2,923,4854.7,1027.8,104.8,n,,
8,2,Unpred,Match,Long,1.4727,5.5632,1.273,7.2096,5.7369,1.6464,0.3734,1472.7,5563.2,7209.6,1273,5736.9,1646.4,373.4,n,,
8,2,Unpred,Match,Long,1.4899,5.4087,0.86,6.4798,4.9899,1.0711,0.2111,1489.9,5408.7,6479.8,860,4989.9,1071.1,211.1,n,,
8,2,Unpred,Match,Long,1.4953,5.1766,0.98,6.3474,4.8521,1.1708,0.1908,1495.3,5176.6,6347.4,980,4852.1,1170.8,190.8,n,,
8,2,Unpred,Match,Long,1.6757,5.4023,1.302,6.2889,4.6132,0.8866,-0.4154,1675.7,5402.3,6288.9,1302,4613.2,886.6,-415.4,n,,
8,2,Unpred,Match,Short,1.4881,5.2769,0.553,6.2038,4.7157,0.9269,0.3739,1488.1,5276.9,6203.8,553,4715.7,926.9,373.9,n,,
8,2,Unpred,Match,Short,1.5186,5.5233,0.531,6.557,5.0384,1.0337,0.5027,1518.6,5523.3,6557,531,5038.4,1033.7,502.7,n,,
8,2,Unpred,Match,Short,1.4927,5.3608,0.595,6.2612,4.7685,0.9004,0.3054,1492.7,5360.8,6261.2,595,4768.5,900.4,305.4,n,,
8,2,Unpred,Match,Long,1.4851,5.4307,1.177,6.6784,5.1933,1.2477,0.0707,1485.1,5430.7,6678.4,1177,5193.3,1247.7,70.7,n,,
8,2,Unpred,Match,Short,1.4647,5.25,0.551,6.4644,4.9997,1.2144,0.6634,1464.7,5250,6464.4,551,4999.7,1214.4,663.4,n,,
8,2,Unpred,Match,Long,1.606,5.3095,1.108,6.2866,4.6806,0.9771,-0.1309,1606,5309.5,6286.6,1108,4680.6,977.1,-130.9,n,,
8,2,Unpred,Match,Long,1.4829,5.615,1.229,7.3223,5.8394,1.7073,0.4783,1482.9,5615,7322.3,1229,5839.4,1707.3,478.3,n,,
8,2,Unpred,Match,Short,1.4889,5.3589,0.558,6.2588,4.7699,0.8999,0.3419,1488.9,5358.9,6258.8,558,4769.9,899.9,341.9,n,,
8,2,Unpred,Match,Short,1.4963,5.1278,0.572,6.2176,4.7213,1.0898,0.5178,1496.3,5127.8,6217.6,572,4721.3,1089.8,517.8,n,,
8,2,Unpred,Match,Short,1.6894,5.5764,0.739,6.4377,4.7483,0.8613,0.1223,1689.4,5576.4,6437.7,739,4748.3,861.3,122.3,n,,
8,2,Unpred,Match,Short,1.4959,5.6062,0.469,6.618,5.1221,1.0118,0.5428,1495.9,5606.2,6618,469,5122.1,1011.8,542.8,n,,
8,2,Unpred,Match,Long,1.6557,5.3855,0.861,6.5531,4.8974,1.1676,0.3066,1655.7,5385.5,6553.1,861,4897.4,1167.6,306.6,n,,
8,2,Unpred,Match,Long,1.6298,5.3787,0.922,6.5462,4.9164,1.1675,0.2455,1629.8,5378.7,6546.2,922,4916.4,1167.5,245.5,n,,
8,2,Unpred,Match,Long,1.4948,5.3821,0.931,6.503,5.0082,1.1209,0.1899,1494.8,5382.1,6503,931,5008.2,1120.9,189.9,n,,
8,2,Unpred,Match,Short,1.4859,5.5719,0.59,6.4791,4.9932,0.9072,0.3172,1485.9,5571.9,6479.1,590,4993.2,907.2,317.2,n,,
8,3,Pred,Mismatch,Short,1.4807,5.1936,0.445,5.9313,4.4506,0.7377,0.2927,1480.7,5193.6,5931.3,445,4450.6,737.7,292.7,y,,
8,3,Pred,Mismatch,Short,1.5167,5.5528,0.399,6.6174,5.1007,1.0646,0.6656,1516.7,5552.8,6617.4,399,5100.7,1064.6,665.6,y,,
8,3,Pred,Mismatch,Short,1.4735,5.7562,0.742,6.7499,5.2764,0.9937,0.2517,1473.5,5756.2,6749.9,742,5276.4,993.7,251.7,y,,
8,3,Pred,Mismatch,Short,1.6551,5.3191,0.555,6.4153,4.7602,1.0962,0.5412,1655.1,5319.1,6415.3,555,4760.2,1096.2,541.2,y,,
8,3,Pred,Mismatch,Short,1.4933,5.4227,0.725,6.5592,5.0659,1.1365,0.4115,1493.3,5422.7,6559.2,725,5065.9,1136.5,411.5,y,,
8,3,Pred,Mismatch,Short,1.5003,5.2138,0.651,6.1197,4.6194,0.9059,0.2549,1500.3,5213.8,6119.7,651,4619.4,905.9,254.9,y,,
8,3,Pred,Mismatch,Short,1.6503,5.4469,0.775,6.5654,4.9151,1.1185,0.3435,1650.3,5446.9,6565.4,775,4915.1,1118.5,343.5,y,,
8,3,Pred,Mismatch,Short,1.4845,5.4452,1.009,6.7109,5.2264,1.2657,0.2567,1484.5,5445.2,6710.9,1009,5226.4,1265.7,256.7,y,,
8,3,Pred,Mismatch,Short,1.505,5.4835,0.681,6.7083,5.2033,1.2248,0.5438,1505,5483.5,6708.3,681,5203.3,1224.8,543.8,y,,
8,3,Pred,Mismatch,Short,1.4826,5.4365,0.531,6.6134,5.1308,1.1769,0.6459,1482.6,5436.5,6613.4,531,5130.8,1176.9,645.9,y,,
8,3,Pred,Mismatch,Short,1.4805,5.2692,0.553,6.8764,5.3959,1.6072,1.0542,1480.5,5269.2,6876.4,553,5395.9,1607.2,1054.2,y,,
8,3,Pred,Mismatch,Short,1.4802,5.3428,0.595,6.0349,4.5547,0.6921,0.0971,1480.2,5342.8,6034.9,595,4554.7,692.1,97.1,y,,
8,3,Pred,Mismatch,Short,1.6463,5.3611,0.558,6.0354,4.3891,0.6743,0.1163,1646.3,5361.1,6035.4,558,4389.1,674.3,116.3,y,,
8,3,Pred,Mismatch,Short,1.4973,5.1166,0.572,6.1349,4.6376,1.0183,0.4463,1497.3,5116.6,6134.9,572,4637.6,1018.3,446.3,y,,
8,3,Pred,Mismatch,Short,1.6428,5.2551,0.647,6.2875,4.6447,1.0324,0.3854,1642.8,5255.1,6287.5,647,4644.7,1032.4,385.4,y,,
8,3,Pred,Mismatch,Short,1.655,5.3765,0.447,6.2102,4.5552,0.8337,0.3867,1655,5376.5,6210.2,447,4555.2,833.7,386.7,y,,
8,3,Pred,Mismatch,Short,1.4822,5.2666,0.551,6.3778,4.8956,1.1112,0.5602,1482.2,5266.6,6377.8,551,4895.6,1111.2,560.2,y,,
8,3,Pred,Mismatch,Short,1.4932,5.4507,0.707,6.456,4.9628,1.0053,0.2983,1493.2,5450.7,6456,707,4962.8,1005.3,298.3,y,,
8,3,Pred,Mismatch,Short,1.4873,5.568,0.739,7.149,5.6617,1.581,0.842,1487.3,5568,7149,739,5661.7,1581,842,y,,
8,3,Pred,Mismatch,Short,1.4817,5.5933,0.469,6.6225,5.1408,1.0292,0.5602,1481.7,5593.3,6622.5,469,5140.8,1029.2,560.2,y,,
8,3,Pred,Mismatch,Short,1.6398,5.216,0.399,6.3628,4.723,1.1468,0.7478,1639.8,5216,6362.8,399,4723,1146.8,747.8,y,,
8,3,Pred,Mismatch,Short,1.5147,5.2231,0.539,6.3384,4.8237,1.1153,0.5763,1514.7,5223.1,6338.4,539,4823.7,1115.3,576.3,y,,
8,3,Pred,Mismatch,Short,1.6547,5.571,0.59,6.5992,4.9445,1.0282,0.4382,1654.7,5571,6599.2,590,4944.5,1028.2,438.2,y,,
8,3,Pred,Mismatch,Short,1.6588,5.3222,0.715,6.6255,4.9667,1.3033,0.5883,1658.8,5322.2,6625.5,715,4966.7,1303.3,588.3,y,,
8,4,Unpred,Mismatch,Short,1.5293,5.5912,0.399,6.8964,5.3671,1.3052,0.9062,1529.3,5591.2,6896.4,399,5367.1,1305.2,906.2,n,,
8,4,Unpred,Mismatch,Short,1.5011,5.1908,0.445,5.9843,4.4832,0.7935,0.3485,1501.1,5190.8,5984.3,445,4483.2,793.5,348.5,n,,
8,4,Unpred,Mismatch,Short,1.6797,5.765,0.742,6.9645,5.2848,1.1995,0.4575,1679.7,5765,6964.5,742,5284.8,1199.5,457.5,n,,
8,4,Unpred,Mismatch,Short,1.645,5.3127,0.555,6.2514,4.6064,0.9387,0.3837,1645,5312.7,6251.4,555,4606.4,938.7,383.7,n,,
8,4,Unpred,Mismatch,Short,1.4912,5.2155,0.651,6.1727,4.6815,0.9572,0.3062,1491.2,5215.5,6172.7,651,4681.5,957.2,306.2,n,,
8,4,Unpred,Mismatch,Short,1.4807,5.4103,0.725,6.5597,5.079,1.1494,0.4244,1480.7,5410.3,6559.7,725,5079,1149.4,424.4,n,,
8,4,Unpred,Mismatch,Short,1.6693,5.4426,0.681,6.5345,4.8652,1.0919,0.4109,1669.3,5442.6,6534.5,681,4865.2,1091.9,410.9,n,,
8,4,Unpred,Mismatch,Short,1.4893,5.4251,0.531,6.3938,4.9045,0.9687,0.4377,1489.3,5425.1,6393.8,531,4904.5,968.7,437.7,n,,
8,4,Unpred,Mismatch,Short,1.4894,5.3534,0.595,7.2076,5.7182,1.8542,1.2592,1489.4,5353.4,7207.6,595,5718.2,1854.2,1259.2,n,,
8,4,Unpred,Mismatch,Short,1.4895,5.4547,1.009,7.1689,5.6794,1.7142,0.7052,1489.5,5454.7,7168.9,1009,5679.4,1714.2,705.2,n,,
8,4,Unpred,Mismatch,Short,1.6659,5.4533,0.775,6.4843,4.8184,1.031,0.256,1665.9,5453.3,6484.3,775,4818.4,1031,256,n,,
8,4,Unpred,Mismatch,Short,1.4746,5.2635,0.553,6.8963,5.4217,1.6328,1.0798,1474.6,5263.5,6896.3,553,5421.7,1632.8,1079.8,n,,
8,4,Unpred,Mismatch,Short,1.6595,5.2746,0.551,6.3548,4.6953,1.0802,0.5292,1659.5,5274.6,6354.8,551,4695.3,1080.2,529.2,n,,
8,4,Unpred,Mismatch,Short,1.4879,5.4346,0.707,6.4125,4.9246,0.9779,0.2709,1487.9,5434.6,6412.5,707,4924.6,977.9,270.9,n,,
8,4,Unpred,Mismatch,Short,1.4759,5.3776,0.447,6.3487,4.8728,0.9711,0.5241,1475.9,5377.6,6348.7,447,4872.8,971.1,524.1,n,,
8,4,Unpred,Mismatch,Short,1.4368,5.3206,0.558,6.469,5.0322,1.1484,0.5904,1436.8,5320.6,6469,558,5032.2,1148.4,590.4,n,,
8,4,Unpred,Mismatch,Short,1.4586,5.0905,0.572,5.9933,4.5347,0.9028,0.3308,1458.6,5090.5,5993.3,572,4534.7,902.8,330.8,n,,
8,4,Unpred,Mismatch,Short,1.4952,5.2677,0.647,6.1261,4.6309,0.8584,0.2114,1495.2,5267.7,6126.1,647,4630.9,858.4,211.4,n,,
8,4,Unpred,Mismatch,Short,1.493,5.6179,0.469,6.4167,4.9237,0.7988,0.3298,1493,5617.9,6416.7,469,4923.7,798.8,329.8,n,,
8,4,Unpred,Mismatch,Short,1.5155,5.342,0.715,6.9354,5.4199,1.5934,0.8784,1515.5,5342,6935.4,715,5419.9,1593.4,878.4,yes no,,
8,4,Unpred,Mismatch,Short,1.4782,5.2228,0.399,6.7168,5.2386,1.494,1.095,1478.2,5222.8,6716.8,399,5238.6,1494,1095,n,,
8,4,Unpred,Mismatch,Short,1.4953,5.5526,0.739,6.6126,5.1173,1.06,0.321,1495.3,5552.6,6612.6,739,5117.3,1060,321,n,,
8,4,Unpred,Mismatch,Short,1.6461,5.5632,0.59,6.6947,5.0486,1.1315,0.5415,1646.1,5563.2,6694.7,590,5048.6,1131.5,541.5,n,,
8,4,Unpred,Mismatch,Short,1.5077,5.2154,0.539,6.1321,4.6244,0.9167,0.3777,1507.7,5215.4,6132.1,539,4624.4,916.7,377.7,n,,
9,1,Pred,Match,Short,1.507522692,5.609303534,0.399,6.408727095,4.901204403,0.799423561,0.400423561,1507.522692,5609.303534,6408.727095,399,4901.204403,799.4235606,400.4235606,y,,
9,1,Pred,Match,Long,1.649496162,5.376874665,0.948,6.721712776,5.072216614,1.344838111,0.396838111,1649.496162,5376.874665,6721.712776,948,5072.216614,1344.838111,396.8381115,y,,
9,1,Pred,Match,Long,1.626955138,5.23795429,0.927,6.458127048,4.83117191,1.220172758,0.293172758,1626.955138,5237.95429,6458.127048,927,4831.17191,1220.172758,293.1727583,y,,
9,1,Pred,Match,Long,1.657347457,5.274163169,0.824,6.458331783,4.800984326,1.184168614,0.360168614,1657.347457,5274.163169,6458.331783,824,4800.984326,1184.168614,360.1686145,y,,
9,1,Pred,Match,Short,1.604465352,5.313013595,0.555,6.172009252,4.5675439,0.858995657,0.303995657,1604.465352,5313.013595,6172.009252,555,4567.5439,858.9956566,303.9956566,y,,
9,1,Pred,Match,Short,1.433005815,5.716581016,0.742,6.869315803,5.436309988,1.152734786,0.410734786,1433.005815,5716.581016,6869.315803,742,5436.309988,1152.734786,410.7347863,y,,
9,1,Pred,Match,Long,1.640672422,5.254583004,0.81,6.537964821,4.897292399,1.283381817,0.473381817,1640.672422,5254.583004,6537.964821,810,4897.292399,1283.381817,473.381817,y,,
9,1,Pred,Match,Long,1.493926731,5.311139194,0.891,6.599620556,5.105693825,1.288481362,0.397481362,1493.926731,5311.139194,6599.620556,891,5105.693825,1288.481362,397.4813621,y,,
9,1,Pred,Match,Long,1.500290742,5.516672201,1.269,7.219690789,5.719400047,1.703018588,0.434018588,1500.290742,5516.672201,7219.690789,1269,5719.400047,1703.018588,434.018588,y,,
9,1,Pred,Match,Short,1.647727166,5.454329902,0.681,6.660252194,5.012525027,1.205922291,0.524922291,1647.727166,5454.329902,6660.252194,681,5012.525027,1205.922291,524.9222915,y,,
9,1,Pred,Match,Short,1.494105187,5.442487628,1.009,6.813697782,5.319592595,1.371210153,0.362210153,1494.105187,5442.487628,6813.697782,1009,5319.592595,1371.210153,362.2101534,y,,
9,1,Pred,Match,Short,1.491289811,5.457307858,0.775,6.702660002,5.21137019,1.245352144,0.470352144,1491.289811,5457.307858,6702.660002,775,5211.37019,1245.352144,470.3521441,y,,
9,1,Pred,Match,Short,1.491944806,5.456423461,0.707,6.763981107,5.2720363,1.307557645,0.600557645,1491.944806,5456.423461,6763.981107,707,5272.0363,1307.557645,600.5576453,y,,
9,1,Pred,Match,Long,1.468664374,5.426596163,1.768,7.010005809,5.541341435,1.583409646,-0.184590354,1468.664374,5426.596163,7010.005809,1768,5541.341435,1583.409646,-184.5903542,y,,
9,1,Pred,Match,Long,1.47886725,5.437183867,1.153,6.835337245,5.356469995,1.398153378,0.245153378,1478.86725,5437.183867,6835.337245,1153,5356.469995,1398.153378,245.1533783,y,,
9,1,Pred,Match,Short,1.664942621,5.282003736,0.647,6.515653754,4.850711133,1.233650018,0.586650018,1664.942621,5282.003736,6515.653754,647,4850.711133,1233.650018,586.6500182,y,,
9,1,Pred,Match,Short,1.469485319,5.353618868,0.447,6.301844737,4.832359418,0.948225869,0.501225869,1469.485319,5353.618868,6301.844737,447,4832.359418,948.225869,501.225869,y,,
9,1,Pred,Match,Long,1.708272253,5.392753649,1.329,6.754081518,5.045809265,1.361327869,0.032327869,1708.272253,5392.753649,6754.081518,1329,5045.809265,1361.327869,32.32786896,y,,
9,1,Pred,Match,Long,1.481423591,5.309625053,0.863,6.415602918,4.934179327,1.105977865,0.242977865,1481.423591,5309.625053,6415.602918,863,4934.179327,1105.977865,242.9778652,y,,
9,1,Pred,Match,Long,1.470981775,5.395664396,0.788,6.459244822,4.988263047,1.063580426,0.275580426,1470.981775,5395.664396,6459.244822,788,4988.263047,1063.580426,275.5804256,y,,
9,1,Pred,Match,Short,1.664184775,5.210770061,0.539,6.188911475,4.5247267,0.978141414,0.439141414,1664.184775,5210.770061,6188.911475,539,4524.7267,978.1414143,439.1414143,y,,
9,1,Pred,Match,Long,1.491734264,5.454895689,0.959,6.509259174,5.01752491,1.054363485,0.095363485,1491.734264,5454.895689,6509.259174,959,5017.52491,1054.363485,95.36348541,y,,
9,1,Pred,Match,Short,1.47708151,5.224898931,0.399,5.985986121,4.508904611,0.76108719,0.36208719,1477.08151,5224.898931,5985.986121,399,4508.904611,761.0871899,362.0871899,y,,
