Participant,Condition,Pred,Match,Length Type,Start Time,Onset of 1st syllable in character name ,Time to say character name ,Time to respond ,Start time - time to respond,Onset of 1st syllable - time to respond,Onset of 1st syllable - time to say character name - response time,Start Time ms,Onset of 1st syllable in character name ms,Response Time,Time to Say Character Name,Start time - time to respond ms,Onset of 1st syllable - time to respond ms,RTms,Response?,Disfluent?,Incorrect?
1,3,Pred,Mismatch,Short,1.483022295,5.266637052,0.553,6.113714983,4.630692688,0.847077931,0.294077931,1483.022295,5266.637052,6113.714983,553,4630.692688,847.0779307,294.0779307,Yes,,
1,3,Pred,Mismatch,Short,1.547963414,5.413001801,0.595,6.902829374,5.35486596,1.489827572,0.894827572,1547.963414,5413.001801,6902.829374,595,5354.86596,1489.827572,894.8275722,Yes,,
1,3,Pred,Mismatch,Short,1.673933597,5.382292103,0.558,6.378634207,4.70470061,0.996342105,0.438342105,1673.933597,5382.292103,6378.634207,558,4704.70061,996.3421045,438.3421045,Yes,,
1,3,Pred,Mismatch,Short,1.49355796,5.123454234,0.572,5.856319471,4.362761511,0.732865237,0.160865237,1493.55796,5123.454234,5856.319471,572,4362.761511,732.8652368,160.8652368,Yes,,
1,3,Pred,Mismatch,Short,1.636466024,5.262902151,0.647,6.005517058,4.369051034,0.742614907,0.095614907,1636.466024,5262.902151,6005.517058,647,4369.051034,742.6149067,95.6149067,Yes,,
1,3,Pred,Mismatch,Short,1.646811502,5.375527813,0.447,6.718713121,5.071901619,1.343185308,0.896185308,1646.811502,5375.527813,6718.713121,447,5071.901619,1343.185308,896.1853076,Yes,,
1,3,Pred,Mismatch,Short,1.496296808,5.460059436,0.707,7.585414367,6.089117559,2.125354931,1.418354931,1496.296808,5460.059436,7585.414367,707,6089.117559,2125.354931,1418.354931,Yes,,
1,4,Unpred,Mismatch,Short,1.493363448,5.557259491,0.399,8.145523187,6.652159739,2.588263696,2.189263696,1493.363448,5557.259491,8145.523187,399,6652.159739,2588.263696,2189.263696,No,,
1,4,Unpred,Mismatch,Short,1.465066203,5.183408753,0.445,7.199006853,5.733940649,2.015598099,1.570598099,1465.066203,5183.408753,7199.006853,445,5733.940649,2015.598099,1570.598099,No,,
1,4,Unpred,Mismatch,Short,1.645631236,5.753508889,0.742,7.205898349,5.560267112,1.45238946,0.71038946,1645.631236,5753.508889,7205.898349,742,5560.267112,1452.38946,710.3894601,No,,
1,4,Unpred,Mismatch,Short,1.65065684,5.318712044,0.555,6.343425299,4.692768458,1.024713255,0.469713255,1650.65684,5318.712044,6343.425299,555,4692.768458,1024.713255,469.7132552,No,,
1,4,Unpred,Mismatch,Short,1.498731272,5.221440949,0.651,7.134369852,5.63563858,1.912928902,1.261928902,1498.731272,5221.440949,7134.369852,651,5635.63858,1912.928902,1261.928902,No,,
1,4,Unpred,Mismatch,Short,1.500266495,5.423103322,0.725,6.594792743,5.094526248,1.171689421,0.446689421,1500.266495,5423.103322,6594.792743,725,5094.526248,1171.689421,446.6894208,No,,
1,4,Unpred,Mismatch,Short,1.635656995,5.449824854,0.681,6.458676678,4.823019682,1.008851823,0.327851823,1635.656995,5449.824854,6458.676678,681,4823.019682,1008.851823,327.8518234,No,,
1,4,Unpred,Mismatch,Short,1.474416721,5.461120033,0.531,7.277112353,5.802695632,1.81599232,1.28499232,1474.416721,5461.120033,7277.112353,531,5802.695632,1815.99232,1284.99232,No,,
1,4,Unpred,Mismatch,Short,1.489094562,5.349205829,0.595,7.259481651,5.770387089,1.910275822,1.315275822,1489.094562,5349.205829,7259.481651,595,5770.387089,1910.275822,1315.275822,Yes,,
1,4,Unpred,Mismatch,Short,1.485617,5.439086226,1.009,6.879678196,5.394061197,1.44059197,0.43159197,1485.617,5439.086226,6879.678196,1009,5394.061197,1440.59197,431.5919704,No,,
1,4,Unpred,Mismatch,Short,1.655841695,5.437347812,0.775,7.819798046,6.163956352,2.382450235,1.607450235,1655.841695,5437.347812,7819.798046,775,6163.956352,2382.450235,1607.450235,No,,
1,4,Unpred,Mismatch,Short,1.475197679,5.27344079,0.553,6.356860356,4.881662677,1.083419566,0.530419566,1475.197679,5273.44079,6356.860356,553,4881.662677,1083.419566,530.4195659,No,,
1,4,Unpred,Mismatch,Short,1.642587771,5.257800844,0.551,6.471479518,4.828891747,1.213678674,0.662678674,1642.587771,5257.800844,6471.479518,551,4828.891747,1213.678674,662.6786743,No,,
1,4,Unpred,Mismatch,Short,1.492465468,5.434132307,0.707,6.213535018,4.72106955,0.779402712,0.072402712,1492.465468,5434.132307,6213.535018,707,4721.06955,779.4027116,72.40271163,No,,
1,4,Unpred,Mismatch,Short,1.500423618,5.377406482,0.447,6.629810343,5.129386725,1.252403862,0.805403862,1500.423618,5377.406482,6629.810343,447,5129.386725,1252.403862,805.4038616,No,,
1,4,Unpred,Mismatch,Short,1.439552633,5.32391366,0.558,6.928768085,5.489215451,1.604854424,1.046854424,1439.552633,5323.91366,6928.768085,558,5489.215451,1604.854424,1046.854424,No,,
1,4,Unpred,Mismatch,Short,1.461813902,5.101013867,0.572,6.835626287,5.373812385,1.73461242,1.16261242,1461.813902,5101.013867,6835.626287,572,5373.812385,1734.61242,1162.61242,No,,
1,4,Unpred,Mismatch,Short,1.504373045,5.270779152,0.647,6.074117647,4.569744601,0.803338494,0.156338494,1504.373045,5270.779152,6074.117647,647,4569.744601,803.3384944,156.3384944,No,,
2,1,Pred,Match,Short,1.481205229,5.524183578,6.60058315,0.399,5.119377921,1.076399573,0.677399573,1481.205229,5524.183578,6600.58315,399,5119.377921,1076.399573,677.3995725,Yes,,
2,1,Pred,Match,Long,1.656700438,5.375131789,6.351703279,0.948,4.695002841,0.976571489,0.028571489,1656.700438,5375.131789,6351.703279,948,4695.002841,976.5714892,28.57148922,Yes,,
2,1,Pred,Match,Long,1.649440857,5.256757912,6.386584233,0.927,4.737143375,1.129826321,0.202826321,1649.440857,5256.757912,6386.584233,927,4737.143375,1129.826321,202.8263211,Yes,,
2,1,Pred,Match,Long,1.654149011,5.276824422,6.333171278,0.824,4.679022267,1.056346856,0.232346856,1654.149011,5276.824422,6333.171278,824,4679.022267,1056.346856,232.3468564,Yes,,
2,1,Pred,Match,Short,1.64431437,5.318807577,6.446090092,0.555,4.801775721,1.127282514,0.572282514,1644.31437,5318.807577,6446.090092,555,4801.775721,1127.282514,572.2825141,Yes,,
2,1,Pred,Match,Short,1.499776496,5.771035455,6.89376863,0.742,5.393992133,1.122733175,0.380733175,1499.776496,5771.035455,6893.76863,742,5393.992133,1122.733175,380.733175,Yes,,
2,1,Pred,Match,Long,1.656922148,5.247664469,6.610567073,0.81,4.953644925,1.362902603,0.552902603,1656.922148,5247.664469,6610.567073,810,4953.644925,1362.902603,552.9026035,Yes,,
2,1,Pred,Match,Long,1.493363636,5.311199454,6.437742135,0.891,4.944378499,1.126542681,0.235542681,1493.363636,5311.199454,6437.742135,891,4944.378499,1126.542681,235.5426807,Yes,,
2,1,Pred,Match,Long,1.493310219,5.504937232,6.975036572,1.269,5.481726353,1.47009934,0.20109934,1493.310219,5504.937232,6975.036572,1269,5481.726353,1470.09934,201.0993401,Yes,,
2,1,Pred,Match,Short,1.611516434,5.408506571,6.507511169,0.681,4.895994735,1.099004598,0.418004598,1611.516434,5408.506571,6507.511169,681,4895.994735,1099.004598,418.0045985,Yes,,
2,1,Pred,Match,Short,1.496510982,5.449551732,7.797997984,1.009,6.301487002,2.348446252,1.339446252,1496.510982,5449.551732,7797.997984,1009,6301.487002,2348.446252,1339.446252,Yes,,
2,1,Pred,Match,Short,1.482182536,5.452779221,6.860237548,0.775,5.378055012,1.407458327,0.632458327,1482.182536,5452.779221,6860.237548,775,5378.055012,1407.458327,632.4583272,Yes,,
2,1,Pred,Match,Short,1.495330293,5.451705364,8.158027129,0.707,6.662696836,2.706321765,1.999321765,1495.330293,5451.705364,8158.027129,707,6662.696836,2706.321765,1999.321765,Yes,,
2,1,Pred,Match,Long,1.463948528,5.410520559,7.440778086,1.768,5.976829558,2.030257528,0.262257528,1463.948528,5410.520559,7440.778086,1768,5976.829558,2030.257528,262.2575275,Yes,,
2,1,Pred,Match,Long,1.484628792,5.423853686,7.298022359,1.153,5.813393567,1.874168672,0.721168672,1484.628792,5423.853686,7298.022359,1153,5813.393567,1874.168672,721.1686724,Yes,,
2,1,Pred,Match,Short,1.632482821,5.248179337,6.075043628,0.647,4.442560807,0.826864291,0.179864291,1632.482821,5248.179337,6075.043628,647,4442.560807,826.8642911,179.8642911,Yes,,
2,1,Pred,Match,Short,1.47915747,5.35099285,6.32510137,0.447,4.8459439,0.97410852,0.52710852,1479.15747,5350.99285,6325.10137,447,4845.9439,974.1085199,527.1085199,Yes,,
2,1,Pred,Match,Long,1.643863117,5.396073651,7.084443833,1.329,5.440580716,1.688370182,0.359370182,1643.863117,5396.073651,7084.443833,1329,5440.580716,1688.370182,359.3701816,Yes,,
2,1,Pred,Match,Long,1.48219884,5.317625961,7.929626419,0.863,6.447427579,2.612000458,1.749000458,1482.19884,5317.625961,7929.626419,863,6447.427579,2612.000458,1749.000458,Yes,,
2,1,Pred,Match,Short,1.620107992,5.206368962,6.638093302,0.539,5.017985311,1.431724341,0.892724341,1620.107992,5206.368962,6638.093302,539,5017.985311,1431.724341,892.7243407,Yes,,
2,2,Unpred,Match,Short,1.653697789,5.215771107,6.415470761,0.651,4.761772972,1.199699654,0.548699654,1653.697789,5215.771107,6415.470761,651,4761.772972,1199.699654,548.6996544,No,,
2,2,Unpred,Match,Short,1.485422566,5.414366554,6.676495528,0.725,5.191072962,1.262128973,0.537128973,1485.422566,5414.366554,6676.495528,725,5191.072962,1262.128973,537.1289735,No,,Disfluent response: mmh-no; coded onset of mmh
2,2,Unpred,Match,Short,1.498327431,5.199878897,6.248330303,0.445,4.750002872,1.048451407,0.603451407,1498.327431,5199.878897,6248.330303,445,4750.002872,1048.451407,603.4514065,No,,
2,2,Unpred,Match,Long,1.501499387,5.33423524,6.704580192,0.923,5.203080805,1.370344952,0.447344952,1501.499387,5334.23524,6704.580192,923,5203.080805,1370.344952,447.344952,No,,
2,2,Unpred,Match,Long,1.481100262,5.566964435,7.065313052,1.273,5.58421279,1.498348617,0.225348617,1481.100262,5566.964435,7065.313052,1273,5584.21279,1498.348617,225.3486168,No,,
2,2,Unpred,Match,Long,1.491571646,5.415206594,8.424526737,0.86,6.932955091,3.009320143,2.149320143,1491.571646,5415.206594,8424.526737,860,6932.955091,3009.320143,2149.320143,No,,
2,2,Unpred,Match,Long,1.482439282,5.168278566,6.524756371,0.98,5.042317089,1.356477806,0.376477806,1482.439282,5168.278566,6524.756371,980,5042.317089,1356.477806,376.4778056,No,,
2,2,Unpred,Match,Long,1.653277176,5.388252149,7.013241261,1.302,5.359964085,1.624989112,0.322989112,1653.277176,5388.252149,7013.241261,1302,5359.964085,1624.989112,322.9891117,No,,
2,2,Unpred,Match,Short,1.463304283,5.261090101,6.757344979,0.553,5.294040695,1.496254878,0.943254878,1463.304283,5261.090101,6757.344979,553,5294.040695,1496.254878,943.2548775,No,,
2,2,Unpred,Match,Short,1.433628201,5.486863617,6.487316188,0.531,5.053687987,1.000452571,0.469452571,1433.628201,5486.863617,6487.316188,531,5053.687987,1000.452571,469.452571,No,,
2,2,Unpred,Match,Short,1.474374234,5.360624731,7.563280634,0.595,6.088906399,2.202655903,1.607655903,1474.374234,5360.624731,7563.280634,595,6088.906399,2202.655903,1607.655903,No,,
2,2,Unpred,Match,Long,1.492577824,5.438442952,8.896798246,1.177,7.404220422,3.458355294,2.281355294,1492.577824,5438.442952,8896.798246,1177,7404.220422,3458.355294,2281.355294,No,,
2,2,Unpred,Match,Short,1.4789037,5.266971267,6.998808787,0.551,5.519905087,1.73183752,1.18083752,1478.9037,5266.971267,6998.808787,551,5519.905087,1731.83752,1180.83752,No,,
2,2,Unpred,Match,Long,1.657628123,5.351392654,6.838118471,1.108,5.180490348,1.486725817,0.378725817,1657.628123,5351.392654,6838.118471,1108,5180.490348,1486.725817,378.7258173,No,,
2,2,Unpred,Match,Long,1.483690627,5.646352797,7.54332978,1.229,6.059639153,1.896976983,0.667976983,1483.690627,5646.352797,7543.32978,1229,6059.639153,1896.976983,667.9769835,No,,
2,2,Unpred,Match,Short,1.474184879,5.345064402,6.425885606,0.558,4.951700727,1.080821204,0.522821204,1474.184879,5345.064402,6425.885606,558,4951.700727,1080.821204,522.8212043,No,,
2,2,Unpred,Match,Short,1.478088627,5.120621848,6.030123932,0.572,4.552035305,0.909502084,0.337502084,1478.088627,5120.621848,6030.123932,572,4552.035305,909.5020839,337.5020839,No,,
2,2,Unpred,Match,Short,1.657773004,5.565964396,7.378173788,0.739,5.720400784,1.812209392,1.073209392,1657.773004,5565.964396,7378.173788,739,5720.400784,1812.209392,1073.209392,No,,
2,2,Unpred,Match,Short,1.498469767,5.600617436,6.658187439,0.469,5.159717673,1.057570003,0.588570003,1498.469767,5600.617436,6658.187439,469,5159.717673,1057.570003,588.5700029,No,,
2,2,Unpred,Match,Long,1.63484844,5.366439791,6.612165646,0.861,4.977317206,1.245725855,0.384725855,1634.84844,5366.439791,6612.165646,861,4977.317206,1245.725855,384.7258551,No,,
2,2,Unpred,Match,Long,1.666380141,5.416662859,9.705916482,0.922,8.03953634,4.289253623,3.367253623,1666.380141,5416.662859,9705.916482,922,8039.53634,4289.253623,3367.253623,No,,
2,2,Unpred,Match,Long,1.465165812,5.410704884,9.965630892,0.931,8.50046508,4.554926007,3.623926007,1465.165812,5410.704884,9965.630892,931,8500.46508,4554.926007,3623.926007,No,,
2,3,Pred,Mismatch,Short,1.475472116,5.194612285,6.03302425,0.445,4.557552134,0.838411964,0.393411964,1475.472116,5194.612285,6033.02425,445,4557.552134,838.4119645,393.4119645,Yes,,
2,3,Pred,Mismatch,Short,1.493040582,5.557075634,6.420505933,0.399,4.927465352,0.863430299,0.464430299,1493.040582,5557.075634,6420.505933,399,4927.465352,863.4302993,464.4302993,Yes,,
2,3,Pred,Mismatch,Short,1.461748136,5.708223328,6.723930563,0.742,5.262182427,1.015707235,0.273707235,1461.748136,5708.223328,6723.930563,742,5262.182427,1015.707235,273.7072345,Yes,,
2,3,Pred,Mismatch,Short,1.645687629,5.321349722,6.26414675,0.555,4.618459121,0.942797028,0.387797028,1645.687629,5321.349722,6264.14675,555,4618.459121,942.7970285,387.7970285,Yes,,
2,3,Pred,Mismatch,Short,1.499773652,5.431014378,7.190484864,0.725,5.690711211,1.759470486,1.034470486,1499.773652,5431.014378,7190.484864,725,5690.711211,1759.470486,1034.470486,Yes,,
2,3,Pred,Mismatch,Short,1.461086621,5.198007284,6.272611165,0.651,4.811524543,1.074603881,0.423603881,1461.086621,5198.007284,6272.611165,651,4811.524543,1074.603881,423.6038809,Yes,,
2,3,Pred,Mismatch,Short,1.656802749,5.421249638,6.485710955,0.775,4.828908206,1.064461317,0.289461317,1656.802749,5421.249638,6485.710955,775,4828.908206,1064.461317,289.461317,Yes,,
2,3,Pred,Mismatch,Short,1.486604059,5.456588183,6.515840506,1.009,5.029236447,1.059252323,0.050252323,1486.604059,5456.588183,6515.840506,1009,5029.236447,1059.252323,50.2523231,Yes,,
2,3,Pred,Mismatch,Short,1.495266169,5.475935444,6.307012303,0.681,4.811746134,0.831076859,0.150076859,1495.266169,5475.935444,6307.012303,681,4811.746134,831.0768592,150.0768592,Yes,,
2,3,Pred,Mismatch,Short,1.467748823,5.526294997,6.70937447,0.531,5.241625647,1.183079473,0.652079473,1467.748823,5526.294997,6709.37447,531,5241.625647,1183.079473,652.079473,Yes,,
2,3,Pred,Mismatch,Short,1.481962409,5.27401486,6.366863309,0.553,4.884900899,1.092848449,0.539848449,1481.962409,5274.01486,6366.863309,553,4884.900899,1092.848449,539.8484492,Yes,,
2,3,Pred,Mismatch,Short,1.482692222,5.353867633,6.426513101,0.595,4.943820879,1.072645468,0.477645468,1482.692222,5353.867633,6426.513101,595,4943.820879,1072.645468,477.6454684,Yes,,
2,3,Pred,Mismatch,Short,1.649214553,5.371734163,6.571039645,0.558,4.921825092,1.199305481,0.641305481,1649.214553,5371.734163,6571.039645,558,4921.825092,1199.305481,641.3054813,Yes,,
2,3,Pred,Mismatch,Short,1.472776533,5.092406571,8.37110125,0.572,6.898324717,3.278694678,2.706694678,1472.776533,5092.406571,8371.10125,572,6898.324717,3278.694678,2706.694678,Yes,,
2,3,Pred,Mismatch,Short,1.630590809,5.247774302,6.221450483,0.647,4.590859674,0.973676181,0.326676181,1630.590809,5247.774302,6221.450483,647,4590.859674,973.6761809,326.6761809,Yes,,
2,3,Pred,Mismatch,Short,1.642720929,5.352715822,7.925272474,0.447,6.282551544,2.572556652,2.125556652,1642.720929,5352.715822,7925.272474,447,6282.551544,2572.556652,2125.556652,Yes,,
2,3,Pred,Mismatch,Short,1.47852445,5.265120981,7.55985542,0.551,6.08133097,2.294734439,1.743734439,1478.52445,5265.120981,7559.85542,551,6081.33097,2294.734439,1743.734439,Yes,,
2,3,Pred,Mismatch,Short,1.481919128,5.436468306,6.629034403,0.707,5.147115275,1.192566097,0.485566097,1481.919128,5436.468306,6629.034403,707,5147.115275,1192.566097,485.5660971,Yes,,
2,3,Pred,Mismatch,Short,1.499578661,5.554547654,6.601956619,0.739,5.102377959,1.047408965,0.308408965,1499.578661,5554.547654,6601.956619,739,5102.377959,1047.408965,308.4089651,Yes,,
2,3,Pred,Mismatch,Short,1.500280367,5.603658582,8.765294712,0.469,7.265014345,3.16163613,2.69263613,1500.280367,5603.658582,8765.294712,469,7265.014345,3161.63613,2692.63613,Yes,,
2,4,Unpred,Mismatch,Short,1.467838059,5.179972854,7.199006853,0.445,5.731168794,2.019033999,1.574033999,1467.838059,5179.972854,7199.006853,445,5731.168794,2019.033999,1574.033999,No,,Child's responsse: I don't think so
2,4,Unpred,Mismatch,Short,1.637442827,5.751769426,7.205898349,0.742,5.568455522,1.454128923,0.712128923,1637.442827,5751.769426,7205.898349,742,5568.455522,1454.128923,712.1289232,No,,Child's responsse: I think no
2,4,Unpred,Mismatch,Short,1.64559844,5.318235048,6.343425299,0.555,4.697826859,1.025190251,0.470190251,1645.59844,5318.235048,6343.425299,555,4697.826859,1025.190251,470.1902509,No,,
2,4,Unpred,Mismatch,Short,1.4938217,5.227637756,7.134369852,0.651,5.640548152,1.906732095,1.255732095,1493.8217,5227.637756,7134.369852,651,5640.548152,1906.732095,1255.732095,No,,
2,4,Unpred,Mismatch,Short,1.514100603,5.450224844,6.594792743,0.725,5.08069214,1.144567899,0.419567899,1514.100603,5450.224844,6594.792743,725,5080.69214,1144.567899,419.5678986,No,,
